region	sex	age	country of origin	2015Q1	2015Q2	2015Q3	2015Q4	2016Q1	2016Q2	2016Q3	2016Q4
Copenhagen	Women	5-9 years	South Africa	3	4	4	3	3	3	3	2
Copenhagen	Women	5-9 years	South Sudan	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Southwest Africa	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Tanzania	5	5	5	5	6	6	6	6
Copenhagen	Women	5-9 years	Chad	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Togo	4	4	4	4	4	3	3	2
Copenhagen	Women	5-9 years	Tunisia	13	14	15	16	15	13	12	11
Copenhagen	Women	5-9 years	Uganda	10	9	10	13	12	12	12	11
Copenhagen	Women	5-9 years	Zambia	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Zimbabwe	2	2	1	1	1	1	0	0
Copenhagen	Women	5-9 years	Equatorial Guinea	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Africa not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Canada	6	5	5	5	5	7	7	8
Copenhagen	Women	5-9 years	USA	30	32	29	28	26	26	27	26
Copenhagen	Women	5-9 years	North America not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Antigua and Barbuda	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Argentina	3	2	3	4	4	5	6	5
Copenhagen	Women	5-9 years	Aruba	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Bahamas	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Barbados	1	1	1	1	1	1	1	1
Copenhagen	Women	5-9 years	Belize	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Bermuda	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Bolivia	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Brazil	8	9	13	10	10	12	10	13
Copenhagen	Women	5-9 years	British West Indies	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Chile	4	4	5	3	3	4	4	4
Copenhagen	Women	5-9 years	Colombia	4	3	2	2	2	0	0	0
Copenhagen	Women	5-9 years	Costa Rica	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Cuba	1	1	1	1	0	0	0	0
Copenhagen	Women	5-9 years	Curacao	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Dominica	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Dominican Republic	0	0	0	0	0	0	1	1
Copenhagen	Women	5-9 years	Ecuador	1	1	1	2	2	2	2	2
Copenhagen	Women	5-9 years	El Salvador	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Falkland Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	French Guiana	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	French West Indies	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Grenada	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Guadeloupe	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Guatemala	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Guyana	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Haiti	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Netherlands Antilles	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Honduras	2	2	2	2	2	2	2	2
Copenhagen	Women	5-9 years	Jamaica	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Martinique	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Mexico	3	3	3	1	1	1	1	1
Copenhagen	Women	5-9 years	Nauru	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Nicaragua	0	0	0	0	0	1	1	1
Copenhagen	Women	5-9 years	Panama	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Paraguay	1	1	1	1	1	1	1	1
Copenhagen	Women	5-9 years	Peru	5	5	4	5	4	4	4	5
Copenhagen	Women	5-9 years	Puerto Rico	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Saint Kitts and Nevis	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Saint Lucia	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Suriname	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Trinidad and Tobago	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Uruguay	2	2	2	2	2	2	2	2
Copenhagen	Women	5-9 years	Venezuela	1	1	1	1	1	2	2	2
Copenhagen	Women	5-9 years	West Indies	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	South and central America not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Abu Dhabi	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Afghanistan	53	57	58	58	58	57	57	58
Copenhagen	Women	5-9 years	Armenia	3	3	4	4	4	4	4	4
Copenhagen	Women	5-9 years	Azerbaijan	2	2	2	2	2	2	1	1
Copenhagen	Women	5-9 years	Bahrain	1	1	1	1	1	1	1	1
Copenhagen	Women	5-9 years	Bangladesh	38	40	43	42	44	48	47	49
Copenhagen	Women	5-9 years	Bhutan	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Brunei	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Cambodia	1	1	1	1	1	1	2	2
Copenhagen	Women	5-9 years	Dubai	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Philippines	34	34	38	39	39	41	39	35
Copenhagen	Women	5-9 years	United Arab Emirates	4	5	5	4	4	5	5	5
Copenhagen	Women	5-9 years	Georgia	4	4	3	2	2	2	2	3
Copenhagen	Women	5-9 years	Hong Kong	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	India	52	55	60	62	69	71	85	94
Copenhagen	Women	5-9 years	Indochina	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Indonesia	4	4	4	4	4	4	2	3
Copenhagen	Women	5-9 years	Iraq	264	250	240	239	235	238	235	233
Copenhagen	Women	5-9 years	Iran	47	46	47	47	47	46	45	45
Copenhagen	Women	5-9 years	Israel	4	6	6	5	5	5	6	6
Copenhagen	Women	5-9 years	Japan	6	6	6	6	7	7	6	5
Copenhagen	Women	5-9 years	Jordan	33	32	36	34	34	32	34	34
Copenhagen	Women	5-9 years	Kazakhstan	0	0	0	0	1	2	2	2
Copenhagen	Women	5-9 years	China	45	47	46	49	55	56	56	58
Copenhagen	Women	5-9 years	Kyrgyzstan	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Kuwait	12	11	11	10	8	11	12	13
Copenhagen	Women	5-9 years	Laos	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Lebanon	170	173	172	165	167	166	165	166
Copenhagen	Women	5-9 years	Macao	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Malaysia	1	3	2	3	4	3	3	3
Copenhagen	Women	5-9 years	Maldives	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Middle East not stated	2	1	1	1	1	1	2	2
Copenhagen	Women	5-9 years	Mongolia	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Myanmar	1	1	1	2	2	1	1	1
Copenhagen	Women	5-9 years	Nepal	43	40	42	45	48	51	51	53
Copenhagen	Women	5-9 years	North Korea	1	2	2	2	2	2	2	3
Copenhagen	Women	5-9 years	Oman	1	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Pakistan	285	287	278	283	278	276	280	284
Copenhagen	Women	5-9 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Qatar	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Saudi Arabia	3	2	2	2	2	1	1	2
Copenhagen	Women	5-9 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Singapore	2	2	3	3	3	4	3	3
Copenhagen	Women	5-9 years	Sri Lanka	4	6	7	6	6	5	5	5
Copenhagen	Women	5-9 years	South Korea	17	17	19	17	16	18	18	20
Copenhagen	Women	5-9 years	Syria	55	57	56	54	51	50	50	52
Copenhagen	Women	5-9 years	Tajikistan	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Taiwan	3	3	3	3	4	3	2	2
Copenhagen	Women	5-9 years	Thailand	30	33	31	31	32	32	38	40
Copenhagen	Women	5-9 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Turkmenistan	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Uzbekistan	2	3	3	3	3	3	3	1
Copenhagen	Women	5-9 years	Vietnam	27	27	27	26	25	24	22	22
Copenhagen	Women	5-9 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Yemen	3	3	0	2	2	2	2	1
Copenhagen	Women	5-9 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Australia	2	7	7	6	7	6	6	8
Copenhagen	Women	5-9 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Fiji	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Kiribati	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Marshall Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	New Zealand	1	1	1	1	1	1	2	3
Copenhagen	Women	5-9 years	Papua New Guinea	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Solomon Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Samoa	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Tonga	0	1	1	1	1	1	1	1
Copenhagen	Women	5-9 years	Tuvalu	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Vanuatu	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	East Timor	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Pacific Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	5-9 years	Stateless	2	2	1	1	1	2	1	1
Copenhagen	Women	5-9 years	Not stated	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Total	11242	11300	11335	11423	11406	11464	11593	11681
Copenhagen	Women	10-14 years	Denmark	8155	8252	8314	8399	8421	8507	8662	8772
Copenhagen	Women	10-14 years	Albania	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Andorra	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Belgium	5	5	5	5	4	4	3	3
Copenhagen	Women	10-14 years	Bosnia and Herzegovina	29	31	32	32	30	31	34	31
Copenhagen	Women	10-14 years	Bulgaria	13	13	14	16	14	15	16	18
Copenhagen	Women	10-14 years	Cyprus	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Estonia	2	2	2	2	2	2	3	3
Copenhagen	Women	10-14 years	Finland	5	4	4	4	3	3	3	4
Copenhagen	Women	10-14 years	France	14	15	16	21	19	20	20	21
Copenhagen	Women	10-14 years	Greece	2	2	3	5	5	5	5	4
Copenhagen	Women	10-14 years	Belarus	4	4	4	6	6	6	6	4
Copenhagen	Women	10-14 years	Ireland	1	1	2	2	3	3	3	4
Copenhagen	Women	10-14 years	Iceland	26	23	25	27	28	30	33	34
Copenhagen	Women	10-14 years	Italy	9	9	10	9	10	12	13	15
Copenhagen	Women	10-14 years	Yugoslavia	88	88	82	83	81	79	75	73
Copenhagen	Women	10-14 years	Yugoslavia, Federal Republic	2	2	2	1	0	1	1	1
Copenhagen	Women	10-14 years	Kosovo	4	5	4	4	2	1	1	1
Copenhagen	Women	10-14 years	Croatia	5	5	5	5	4	4	5	4
Copenhagen	Women	10-14 years	Latvia	10	11	10	10	12	11	13	13
Copenhagen	Women	10-14 years	Liechtenstein	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Lithuania	13	11	12	14	14	16	16	18
Copenhagen	Women	10-14 years	Luxembourg	0	0	0	0	0	1	1	1
Copenhagen	Women	10-14 years	Republic of North Macedonia	98	95	94	95	93	92	92	85
Copenhagen	Women	10-14 years	Malta	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Moldova	0	0	0	0	0	0	0	1
Copenhagen	Women	10-14 years	Monaco	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Montenegro	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Netherlands	6	7	6	4	4	6	4	7
Copenhagen	Women	10-14 years	Northern Ireland	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Norway	15	16	16	16	14	13	12	11
Copenhagen	Women	10-14 years	Poland	50	54	52	53	54	58	53	55
Copenhagen	Women	10-14 years	Portugal	5	6	6	5	5	6	7	7
Copenhagen	Women	10-14 years	Romania	16	13	14	15	14	14	12	13
Copenhagen	Women	10-14 years	Russia	16	15	15	17	15	14	13	16
Copenhagen	Women	10-14 years	San Marino	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Switzerland	5	5	5	5	4	5	5	4
Copenhagen	Women	10-14 years	Serbia	3	2	3	4	4	4	4	4
Copenhagen	Women	10-14 years	Serbia and Montenegro	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Slovakia	2	4	4	3	3	3	4	4
Copenhagen	Women	10-14 years	Slovenia	0	0	0	0	0	0	1	1
Copenhagen	Women	10-14 years	Soviet Union	5	5	5	5	5	4	4	3
Copenhagen	Women	10-14 years	Spain	7	4	4	5	5	5	6	7
Copenhagen	Women	10-14 years	United Kingdom	30	32	32	33	33	35	35	33
Copenhagen	Women	10-14 years	Sweden	25	25	26	25	24	21	22	30
Copenhagen	Women	10-14 years	Czech Republic	1	1	2	2	2	2	2	1
Copenhagen	Women	10-14 years	Czechoslovakia	0	0	1	1	1	1	2	2
Copenhagen	Women	10-14 years	Turkey	268	272	261	257	259	254	247	242
Copenhagen	Women	10-14 years	GDR	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Germany	33	33	32	32	33	32	32	36
Copenhagen	Women	10-14 years	Ukraine	10	9	7	8	9	10	11	10
Copenhagen	Women	10-14 years	Hungary	8	8	8	8	8	8	8	9
Copenhagen	Women	10-14 years	Vatican City State	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Austria	1	1	1	1	1	0	0	1
Copenhagen	Women	10-14 years	Europe not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Algeria	15	15	14	14	14	15	14	14
Copenhagen	Women	10-14 years	Angola	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Benin	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Botswana	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Burkina Faso	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Burundi	5	5	4	4	4	5	5	5
Copenhagen	Women	10-14 years	Cameroon	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Central African Republic	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Comoros	1	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Congo, Democratic Republic	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Congo, Republic	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Djibouti	0	0	0	0	1	2	2	2
Copenhagen	Women	10-14 years	Egypt	18	17	18	18	18	19	18	19
Copenhagen	Women	10-14 years	Ivory Coast	5	5	7	7	7	7	7	7
Copenhagen	Women	10-14 years	Eritrea	6	6	6	6	6	6	6	5
Copenhagen	Women	10-14 years	Ethiopia	9	10	11	10	9	9	7	7
Copenhagen	Women	10-14 years	Gabon	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Gambia, The	14	14	13	14	14	14	12	10
Copenhagen	Women	10-14 years	Ghana	25	23	24	23	22	18	15	16
Copenhagen	Women	10-14 years	Guinea	6	7	7	7	6	6	5	4
Copenhagen	Women	10-14 years	Guinea-Bissau	2	3	3	3	3	3	2	2
Copenhagen	Women	10-14 years	Cape Verde	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Kenya	6	7	7	8	9	8	7	7
Copenhagen	Women	10-14 years	Lesotho	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Liberia	3	3	3	3	3	3	3	3
Copenhagen	Women	10-14 years	Libya	5	6	6	6	6	6	7	8
Copenhagen	Women	10-14 years	Madagascar	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Malawi	0	0	0	0	0	0	0	1
Copenhagen	Women	10-14 years	Mali	2	1	1	2	2	2	2	2
Copenhagen	Women	10-14 years	Morocco	222	213	217	216	215	208	201	192
Copenhagen	Women	10-14 years	Mauritania	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Mauritius	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Mozambique	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Namibia	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Niger	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Nigeria	12	14	13	13	15	15	16	17
Copenhagen	Women	10-14 years	Reunion	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Rwanda	1	1	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Sao Tome and Principe	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Senegal	2	2	2	3	3	3	3	2
Copenhagen	Women	10-14 years	Seychelles	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Sierra Leone	5	5	5	5	3	5	5	4
Copenhagen	Women	10-14 years	Somalia	291	291	294	299	295	296	296	293
Copenhagen	Women	10-14 years	Spanish territories in Africa	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Saint Helena	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Sudan	6	6	7	5	6	6	7	7
Copenhagen	Women	10-14 years	Eswantini	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	South Africa	1	1	0	1	1	2	1	2
Copenhagen	Women	10-14 years	South Sudan	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Southwest Africa	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Tanzania	11	10	10	10	9	9	10	9
Copenhagen	Women	10-14 years	Chad	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Togo	2	2	2	2	2	2	2	3
Copenhagen	Women	10-14 years	Tunisia	27	26	27	26	26	27	28	26
Copenhagen	Women	10-14 years	Uganda	4	5	5	5	5	5	6	7
Copenhagen	Women	10-14 years	Zambia	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Zimbabwe	0	0	1	1	1	1	0	0
Copenhagen	Women	10-14 years	Equatorial Guinea	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Africa not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Canada	3	4	4	3	3	3	3	3
Copenhagen	Women	10-14 years	USA	24	27	26	27	30	29	26	24
Copenhagen	Women	10-14 years	North America not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Antigua and Barbuda	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Argentina	5	6	7	6	6	6	6	5
Copenhagen	Women	10-14 years	Aruba	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Bahamas	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Barbados	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Belize	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Bermuda	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Bolivia	0	0	0	0	1	1	1	1
Copenhagen	Women	10-14 years	Brazil	6	6	6	8	7	7	6	5
Copenhagen	Women	10-14 years	British West Indies	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Chile	6	5	7	7	6	6	6	8
Copenhagen	Women	10-14 years	Colombia	4	5	5	6	5	5	5	5
Copenhagen	Women	10-14 years	Costa Rica	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Cuba	0	0	0	0	1	1	1	1
Copenhagen	Women	10-14 years	Curacao	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Dominica	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Dominican Republic	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Ecuador	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	El Salvador	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Falkland Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	French Guiana	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	French West Indies	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Grenada	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Guadeloupe	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Guatemala	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Guyana	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Haiti	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Netherlands Antilles	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Honduras	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Jamaica	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Martinique	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Mexico	2	2	2	2	1	1	1	0
Copenhagen	Women	10-14 years	Nauru	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Nicaragua	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Panama	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Paraguay	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Peru	7	6	3	2	5	5	5	5
Copenhagen	Women	10-14 years	Puerto Rico	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Saint Kitts and Nevis	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Saint Lucia	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Suriname	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Trinidad and Tobago	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Uruguay	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Venezuela	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	West Indies	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	South and central America not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Abu Dhabi	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Afghanistan	51	48	46	48	46	49	49	47
Copenhagen	Women	10-14 years	Armenia	2	2	2	2	2	2	2	2
Copenhagen	Women	10-14 years	Azerbaijan	3	3	4	4	4	4	5	4
Copenhagen	Women	10-14 years	Bahrain	3	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Bangladesh	28	29	27	28	28	27	28	27
Copenhagen	Women	10-14 years	Bhutan	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Brunei	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Cambodia	1	1	1	1	1	0	0	0
Copenhagen	Women	10-14 years	Dubai	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Philippines	48	45	44	43	36	35	34	36
Copenhagen	Women	10-14 years	United Arab Emirates	2	2	2	2	2	2	2	2
Copenhagen	Women	10-14 years	Georgia	2	2	2	2	2	2	1	1
Copenhagen	Women	10-14 years	Hong Kong	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	India	23	23	26	26	29	29	31	31
Copenhagen	Women	10-14 years	Indochina	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Indonesia	3	3	3	2	2	3	4	4
Copenhagen	Women	10-14 years	Iraq	351	343	336	325	329	316	309	313
Copenhagen	Women	10-14 years	Iran	59	61	59	59	61	66	68	65
Copenhagen	Women	10-14 years	Israel	3	3	4	5	4	4	3	3
Copenhagen	Women	10-14 years	Japan	4	3	3	3	2	1	1	2
Copenhagen	Women	10-14 years	Jordan	54	55	54	53	52	50	46	47
Copenhagen	Women	10-14 years	Kazakhstan	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	China	48	47	38	36	30	34	35	36
Copenhagen	Women	10-14 years	Kyrgyzstan	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Kuwait	13	14	13	13	13	11	13	13
Copenhagen	Women	10-14 years	Laos	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Lebanon	298	282	275	269	262	252	238	230
Copenhagen	Women	10-14 years	Macao	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Malaysia	2	2	2	1	1	1	1	3
Copenhagen	Women	10-14 years	Maldives	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Middle East not stated	3	3	3	2	2	0	0	0
Copenhagen	Women	10-14 years	Mongolia	0	0	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Myanmar	0	0	0	0	0	1	1	1
Copenhagen	Women	10-14 years	Nepal	12	14	15	18	21	20	22	22
Copenhagen	Women	10-14 years	North Korea	1	1	1	1	1	1	1	1
Copenhagen	Women	10-14 years	Oman	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Pakistan	313	306	316	316	310	302	307	300
Copenhagen	Women	10-14 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Qatar	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Saudi Arabia	5	5	5	5	5	5	5	5
Copenhagen	Women	10-14 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Singapore	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Sri Lanka	8	7	6	5	4	5	5	5
Copenhagen	Women	10-14 years	South Korea	8	8	7	7	7	6	7	7
Copenhagen	Women	10-14 years	Syria	67	66	64	64	61	64	69	67
Copenhagen	Women	10-14 years	Tajikistan	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Taiwan	3	2	2	2	2	2	2	2
Copenhagen	Women	10-14 years	Thailand	29	30	29	29	31	28	27	26
Copenhagen	Women	10-14 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Turkmenistan	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Uzbekistan	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Vietnam	19	20	19	19	18	19	22	20
Copenhagen	Women	10-14 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Yemen	2	2	2	3	3	3	3	4
Copenhagen	Women	10-14 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Australia	6	4	3	4	2	2	2	4
Copenhagen	Women	10-14 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Fiji	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Kiribati	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Marshall Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	New Zealand	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Papua New Guinea	0	0	0	0	0	0	0	0
Copenhagen	Women	10-14 years	Solomon Islands	0	0	0	0	0	0	0	0
