citizenship	age	sex	district	1997Q1	1998Q1	1999Q1	2000Q1	2001Q1	2002Q4
Denmark	85-89 years	Women	District - Nørrebro	708	681	689	678	651	579
Denmark	85-89 years	Women	District - Vesterbro/Kongens Enghave	422	408	400	398	388	336
Denmark	85-89 years	Women	District - Valby	780	738	700	695	675	662
Denmark	85-89 years	Women	District - Vanløse	612	623	598	579	560	536
Denmark	85-89 years	Women	District - Brønshøj-Husum	587	586	621	635	618	605
Denmark	85-89 years	Women	District - Bispebjerg	872	875	876	920	851	826
Denmark	85-89 years	Women	District - Amager Øst	525	520	521	518	556	536
Denmark	85-89 years	Women	District - Amager Vest	594	593	590	573	509	454
Denmark	85-89 years	Women	District - Unlocated	0	1	1	1	0	0
Denmark	85-89 years	Women	Polling area - 1. Østerbro	129	118	103	90	92	103
Denmark	85-89 years	Women	Polling area - 1. Øst	41	36	42	48	55	54
Denmark	85-89 years	Women	Polling area - 1. Nord	170	178	181	185	172	131
Denmark	85-89 years	Women	Polling area - 1. Syd	121	115	129	108	106	103
Denmark	85-89 years	Women	Polling area - 1. Vest	241	229	236	229	215	173
Denmark	85-89 years	Women	Polling area - 1. Nordvest	204	201	217	211	213	169
Denmark	85-89 years	Women	Polling area - 2. Sundbyvester	260	269	252	245	203	173
Denmark	85-89 years	Women	Polling area - 2. Nord	190	195	208	205	187	176
Denmark	85-89 years	Women	Polling area - 2. Syd	7	9	7	5	4	5
Denmark	85-89 years	Women	Polling area - 2. Øst	42	36	46	35	39	37
Denmark	85-89 years	Women	Polling area - 2. Vest	95	84	77	83	76	63
Denmark	85-89 years	Women	Polling area - 3. Indre By	86	74	74	76	67	56
Denmark	85-89 years	Women	Polling area - 3. Nord	89	82	77	74	72	74
Denmark	85-89 years	Women	Polling area - 3. Syd	64	58	57	53	51	58
Denmark	85-89 years	Women	Polling area - 3. Øst	142	159	156	154	168	132
Denmark	85-89 years	Women	Polling area - 4. Sundbyøster	128	127	132	122	146	141
Denmark	85-89 years	Women	Polling area - 4. Nord	162	155	160	160	152	142
Denmark	85-89 years	Women	Polling area - 4. Syd	105	105	102	113	126	119
Denmark	85-89 years	Women	Polling area - 4. Øst	130	133	127	123	132	134
Denmark	85-89 years	Women	Polling area - 5. Nørrebro	155	144	144	153	146	133
Denmark	85-89 years	Women	Polling area - 5. Nord	89	100	104	112	111	111
Denmark	85-89 years	Women	Polling area - 5. Nørrebrohallen	90	84	95	97	99	83
Denmark	85-89 years	Women	Polling area - 5. Syd	76	71	65	65	53	42
Denmark	85-89 years	Women	Polling area - 5. Øst	125	125	133	116	120	102
Denmark	85-89 years	Women	Polling area - 5. Vest	89	70	62	55	46	29
Denmark	85-89 years	Women	Polling area - 5. Nordvest	84	87	86	80	76	79
Denmark	85-89 years	Women	Polling area - 6. Bispebjerg	194	203	205	227	217	201
Denmark	85-89 years	Women	Polling area - 6. Vest	138	136	129	125	131	129
Denmark	85-89 years	Women	Polling area - 6. Nord	259	255	259	275	263	271
Denmark	85-89 years	Women	Polling area - 6. Øst	142	147	153	152	123	116
Denmark	85-89 years	Women	Polling area - 6. Syd	139	134	130	141	117	109
Denmark	85-89 years	Women	Polling area - 7. Brønshøj	85	84	86	81	90	76
Denmark	85-89 years	Women	Polling area - 7. Nord	29	31	30	35	34	26
Denmark	85-89 years	Women	Polling area - 7. Syd	183	170	169	143	142	115
Denmark	85-89 years	Women	Polling area - 7. Øst	169	165	165	161	137	142
Denmark	85-89 years	Women	Polling area - 7. Vest	213	215	232	242	238	238
Denmark	85-89 years	Women	Polling area - 7. Nordvest	140	143	157	161	157	153
Denmark	85-89 years	Women	Polling area - 7. Katrinedal	115	123	101	95	103	114
Denmark	85-89 years	Women	Polling area - 7. Kirkebjerg	74	78	83	84	76	65
Denmark	85-89 years	Women	Polling area - 7. Vanløse	191	200	196	212	201	212
Denmark	85-89 years	Women	Polling area - 8. Valby	182	161	155	164	152	156
Denmark	85-89 years	Women	Polling area - 8. Nord	180	169	142	141	136	121
Denmark	85-89 years	Women	Polling area - 8. Syd	66	72	74	72	92	86
Denmark	85-89 years	Women	Polling area - 8. Vest	128	131	122	130	129	109
Denmark	85-89 years	Women	Polling area - 8. Sydøst	83	75	81	78	65	71
Denmark	85-89 years	Women	Polling area - 8. Midt	141	130	126	110	101	119
Denmark	85-89 years	Women	Polling area - 9. Vesterbro	50	48	52	58	53	37
Denmark	85-89 years	Women	Polling area - 9. Nord	47	48	44	39	38	40
Denmark	85-89 years	Women	Polling area - 9. Syd	156	152	150	152	146	141
Denmark	85-89 years	Women	Polling area - 9. Øst	53	44	36	39	40	29
Denmark	85-89 years	Women	Polling area - 9. Vest	50	51	49	47	47	35
Denmark	85-89 years	Women	Polling area - 9. Midt	66	65	69	63	64	54
Denmark	85-89 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Denmark	90-94 years	Men	Copenhagen total	525	528	547	566	583	605
Denmark	90-94 years	Men	District - Indre By	23	23	31	32	37	34
Denmark	90-94 years	Men	District - Østerbro	73	76	73	77	74	73
Denmark	90-94 years	Men	District - Nørrebro	71	65	66	58	55	74
Denmark	90-94 years	Men	District - Vesterbro/Kongens Enghave	40	36	42	45	48	35
Denmark	90-94 years	Men	District - Valby	57	55	74	81	78	86
Denmark	90-94 years	Men	District - Vanløse	56	58	49	51	49	58
Denmark	90-94 years	Men	District - Brønshøj-Husum	58	65	56	66	81	92
Denmark	90-94 years	Men	District - Bispebjerg	73	82	79	81	81	72
Denmark	90-94 years	Men	District - Amager Øst	38	31	32	29	31	40
Denmark	90-94 years	Men	District - Amager Vest	35	36	44	46	49	41
Denmark	90-94 years	Men	District - Unlocated	1	1	1	0	0	0
Denmark	90-94 years	Men	Polling area - 1. Østerbro	17	16	14	11	12	5
Denmark	90-94 years	Men	Polling area - 1. Øst	2	5	6	4	2	4
Denmark	90-94 years	Men	Polling area - 1. Nord	9	8	8	12	9	13
Denmark	90-94 years	Men	Polling area - 1. Syd	5	12	10	9	12	16
Denmark	90-94 years	Men	Polling area - 1. Vest	28	22	17	22	25	18
Denmark	90-94 years	Men	Polling area - 1. Nordvest	12	13	18	19	14	17
Denmark	90-94 years	Men	Polling area - 2. Sundbyvester	13	18	22	21	22	13
Denmark	90-94 years	Men	Polling area - 2. Nord	12	11	14	16	14	12
Denmark	90-94 years	Men	Polling area - 2. Syd	1	2	2	1	1	2
Denmark	90-94 years	Men	Polling area - 2. Øst	4	2	3	4	5	7
Denmark	90-94 years	Men	Polling area - 2. Vest	5	3	3	4	7	7
Denmark	90-94 years	Men	Polling area - 3. Indre By	6	7	9	9	10	6
Denmark	90-94 years	Men	Polling area - 3. Nord	3	4	6	6	9	7
Denmark	90-94 years	Men	Polling area - 3. Syd	6	5	7	8	8	7
Denmark	90-94 years	Men	Polling area - 3. Øst	9	8	10	9	10	14
Denmark	90-94 years	Men	Polling area - 4. Sundbyøster	14	11	11	8	9	12
Denmark	90-94 years	Men	Polling area - 4. Nord	8	6	3	3	6	10
Denmark	90-94 years	Men	Polling area - 4. Syd	8	9	8	10	10	11
Denmark	90-94 years	Men	Polling area - 4. Øst	8	5	10	8	6	7
Denmark	90-94 years	Men	Polling area - 5. Nørrebro	20	16	17	15	15	13
Denmark	90-94 years	Men	Polling area - 5. Nord	9	15	14	9	10	13
Denmark	90-94 years	Men	Polling area - 5. Nørrebrohallen	7	8	6	6	5	11
Denmark	90-94 years	Men	Polling area - 5. Syd	2	2	4	4	5	5
Denmark	90-94 years	Men	Polling area - 5. Øst	16	10	13	10	11	21
Denmark	90-94 years	Men	Polling area - 5. Vest	8	6	4	3	4	5
Denmark	90-94 years	Men	Polling area - 5. Nordvest	9	8	8	11	5	6
Denmark	90-94 years	Men	Polling area - 6. Bispebjerg	9	9	11	11	10	13
Denmark	90-94 years	Men	Polling area - 6. Vest	11	14	16	14	17	6
Denmark	90-94 years	Men	Polling area - 6. Nord	23	30	29	28	24	23
Denmark	90-94 years	Men	Polling area - 6. Øst	7	9	9	14	19	20
Denmark	90-94 years	Men	Polling area - 6. Syd	23	20	14	14	11	10
Denmark	90-94 years	Men	Polling area - 7. Brønshøj	5	6	6	7	6	7
Denmark	90-94 years	Men	Polling area - 7. Nord	0	0	1	5	3	5
Denmark	90-94 years	Men	Polling area - 7. Syd	16	15	14	14	10	13
Denmark	90-94 years	Men	Polling area - 7. Øst	21	22	18	14	15	25
Denmark	90-94 years	Men	Polling area - 7. Vest	30	33	25	31	41	42
Denmark	90-94 years	Men	Polling area - 7. Nordvest	6	11	10	14	20	20
Denmark	90-94 years	Men	Polling area - 7. Katrinedal	15	13	11	8	8	11
Denmark	90-94 years	Men	Polling area - 7. Kirkebjerg	5	5	6	6	6	7
Denmark	90-94 years	Men	Polling area - 7. Vanløse	16	18	14	18	21	20
Denmark	90-94 years	Men	Polling area - 8. Valby	15	15	16	20	17	17
Denmark	90-94 years	Men	Polling area - 8. Nord	12	16	16	16	8	14
Denmark	90-94 years	Men	Polling area - 8. Syd	6	4	10	8	7	8
Denmark	90-94 years	Men	Polling area - 8. Vest	12	9	11	15	18	15
Denmark	90-94 years	Men	Polling area - 8. Sydøst	6	6	10	8	11	13
Denmark	90-94 years	Men	Polling area - 8. Midt	6	5	11	14	17	19
Denmark	90-94 years	Men	Polling area - 9. Vesterbro	5	5	6	4	2	3
Denmark	90-94 years	Men	Polling area - 9. Nord	8	5	3	2	5	3
Denmark	90-94 years	Men	Polling area - 9. Syd	7	9	14	13	14	15
Denmark	90-94 years	Men	Polling area - 9. Øst	2	4	6	7	10	8
Denmark	90-94 years	Men	Polling area - 9. Vest	8	6	4	7	4	1
Denmark	90-94 years	Men	Polling area - 9. Midt	10	7	9	12	13	5
Denmark	90-94 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0
Denmark	90-94 years	Women	Copenhagen total	2543	2640	2691	2741	2789	2720
Denmark	90-94 years	Women	District - Indre By	151	162	160	158	163	169
Denmark	90-94 years	Women	District - Østerbro	418	412	394	408	401	360
Denmark	90-94 years	Women	District - Nørrebro	316	328	348	355	351	350
Denmark	90-94 years	Women	District - Vesterbro/Kongens Enghave	138	141	138	150	150	164
Denmark	90-94 years	Women	District - Valby	300	316	334	344	356	331
Denmark	90-94 years	Women	District - Vanløse	211	222	237	265	283	270
Denmark	90-94 years	Women	District - Brønshøj-Husum	231	249	264	275	271	271
Denmark	90-94 years	Women	District - Bispebjerg	323	319	337	334	368	377
Denmark	90-94 years	Women	District - Amager Øst	174	192	207	195	196	194
Denmark	90-94 years	Women	District - Amager Vest	280	299	272	257	250	234
Denmark	90-94 years	Women	District - Unlocated	1	0	0	0	0	0
Denmark	90-94 years	Women	Polling area - 1. Østerbro	47	54	53	58	52	36
Denmark	90-94 years	Women	Polling area - 1. Øst	20	18	17	16	16	14
Denmark	90-94 years	Women	Polling area - 1. Nord	83	70	67	80	89	79
Denmark	90-94 years	Women	Polling area - 1. Syd	42	39	35	42	40	30
Denmark	90-94 years	Women	Polling area - 1. Vest	127	128	125	116	114	116
Denmark	90-94 years	Women	Polling area - 1. Nordvest	99	103	97	96	90	85
Denmark	90-94 years	Women	Polling area - 2. Sundbyvester	118	134	127	124	118	97
Denmark	90-94 years	Women	Polling area - 2. Nord	99	97	84	76	77	78
Denmark	90-94 years	Women	Polling area - 2. Syd	1	0	0	1	1	1
Denmark	90-94 years	Women	Polling area - 2. Øst	23	27	21	24	23	27
Denmark	90-94 years	Women	Polling area - 2. Vest	39	41	40	32	31	31
Denmark	90-94 years	Women	Polling area - 3. Indre By	28	35	32	31	40	35
Denmark	90-94 years	Women	Polling area - 3. Nord	25	27	31	40	37	33
Denmark	90-94 years	Women	Polling area - 3. Syd	25	27	26	22	24	19
Denmark	90-94 years	Women	Polling area - 3. Øst	74	73	71	65	62	82
Denmark	90-94 years	Women	Polling area - 4. Sundbyøster	42	44	54	49	44	40
Denmark	90-94 years	Women	Polling area - 4. Nord	51	54	56	59	62	56
Denmark	90-94 years	Women	Polling area - 4. Syd	40	40	36	33	31	37
Denmark	90-94 years	Women	Polling area - 4. Øst	41	54	61	54	59	61
Denmark	90-94 years	Women	Polling area - 5. Nørrebro	76	81	93	107	104	97
Denmark	90-94 years	Women	Polling area - 5. Nord	51	42	49	48	52	42
Denmark	90-94 years	Women	Polling area - 5. Nørrebrohallen	17	21	21	20	24	34
Denmark	90-94 years	Women	Polling area - 5. Syd	40	34	41	44	39	42
Denmark	90-94 years	Women	Polling area - 5. Øst	72	78	87	83	78	86
Denmark	90-94 years	Women	Polling area - 5. Vest	18	30	29	30	33	21
Denmark	90-94 years	Women	Polling area - 5. Nordvest	42	42	28	23	21	28
Denmark	90-94 years	Women	Polling area - 6. Bispebjerg	49	53	65	68	77	98
Denmark	90-94 years	Women	Polling area - 6. Vest	44	39	41	47	40	45
Denmark	90-94 years	Women	Polling area - 6. Nord	119	118	131	116	126	124
Denmark	90-94 years	Women	Polling area - 6. Øst	50	49	45	51	65	54
Denmark	90-94 years	Women	Polling area - 6. Syd	61	60	55	52	60	56
Denmark	90-94 years	Women	Polling area - 7. Brønshøj	29	37	43	41	37	42
Denmark	90-94 years	Women	Polling area - 7. Nord	9	10	11	11	13	15
Denmark	90-94 years	Women	Polling area - 7. Syd	50	60	69	76	78	68
Denmark	90-94 years	Women	Polling area - 7. Øst	67	76	70	79	77	73
Denmark	90-94 years	Women	Polling area - 7. Vest	104	105	119	112	106	107
Denmark	90-94 years	Women	Polling area - 7. Nordvest	40	41	44	60	65	66
Denmark	90-94 years	Women	Polling area - 7. Katrinedal	46	46	35	38	39	50
Denmark	90-94 years	Women	Polling area - 7. Kirkebjerg	23	22	34	39	44	38
Denmark	90-94 years	Women	Polling area - 7. Vanløse	74	74	76	84	95	82
Denmark	90-94 years	Women	Polling area - 8. Valby	59	58	63	67	69	52
Denmark	90-94 years	Women	Polling area - 8. Nord	63	63	74	71	83	71
Denmark	90-94 years	Women	Polling area - 8. Syd	26	31	33	38	37	37
Denmark	90-94 years	Women	Polling area - 8. Vest	56	62	64	65	66	70
Denmark	90-94 years	Women	Polling area - 8. Sydøst	34	35	36	40	32	36
Denmark	90-94 years	Women	Polling area - 8. Midt	62	67	64	63	69	65
Denmark	90-94 years	Women	Polling area - 9. Vesterbro	20	23	21	18	19	20
Denmark	90-94 years	Women	Polling area - 9. Nord	20	21	12	17	16	25
Denmark	90-94 years	Women	Polling area - 9. Syd	32	35	48	54	55	61
Denmark	90-94 years	Women	Polling area - 9. Øst	29	30	25	22	25	25
Denmark	90-94 years	Women	Polling area - 9. Vest	15	14	14	17	17	18
Denmark	90-94 years	Women	Polling area - 9. Midt	22	18	18	22	18	15
Denmark	90-94 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Denmark	95+years	Men	Copenhagen total	94	100	87	100	104	107
Denmark	95+years	Men	District - Indre By	5	4	5	5	5	4
Denmark	95+years	Men	District - Østerbro	11	12	9	11	12	18
Denmark	95+years	Men	District - Nørrebro	16	12	8	12	11	12
Denmark	95+years	Men	District - Vesterbro/Kongens Enghave	9	11	11	10	8	4
Denmark	95+years	Men	District - Valby	13	15	11	16	19	20
Denmark	95+years	Men	District - Vanløse	9	8	9	10	16	10
Denmark	95+years	Men	District - Brønshøj-Husum	7	8	12	16	8	16
Denmark	95+years	Men	District - Bispebjerg	11	13	12	12	11	16
Denmark	95+years	Men	District - Amager Øst	5	7	3	3	6	3
Denmark	95+years	Men	District - Amager Vest	7	9	6	3	6	3
Denmark	95+years	Men	District - Unlocated	1	1	1	2	2	1
Denmark	95+years	Men	Polling area - 1. Østerbro	1	2	2	4	3	7
Denmark	95+years	Men	Polling area - 1. Øst	1	1	0	1	1	0
Denmark	95+years	Men	Polling area - 1. Nord	1	0	1	1	2	1
Denmark	95+years	Men	Polling area - 1. Syd	2	1	2	1	1	1
Denmark	95+years	Men	Polling area - 1. Vest	2	5	4	3	4	7
Denmark	95+years	Men	Polling area - 1. Nordvest	4	3	0	1	1	2
Denmark	95+years	Men	Polling area - 2. Sundbyvester	5	5	4	1	1	0
Denmark	95+years	Men	Polling area - 2. Nord	0	2	2	2	5	2
Denmark	95+years	Men	Polling area - 2. Syd	0	0	0	0	0	0
Denmark	95+years	Men	Polling area - 2. Øst	0	0	0	0	0	1
Denmark	95+years	Men	Polling area - 2. Vest	2	2	0	0	0	0
Denmark	95+years	Men	Polling area - 3. Indre By	1	1	1	3	4	2
Denmark	95+years	Men	Polling area - 3. Nord	3	3	3	2	2	2
Denmark	95+years	Men	Polling area - 3. Syd	0	0	0	0	0	1
Denmark	95+years	Men	Polling area - 3. Øst	2	1	2	2	1	0
Denmark	95+years	Men	Polling area - 4. Sundbyøster	0	1	0	0	1	2
Denmark	95+years	Men	Polling area - 4. Nord	1	2	2	2	2	0
Denmark	95+years	Men	Polling area - 4. Syd	3	4	1	1	2	1
Denmark	95+years	Men	Polling area - 4. Øst	1	0	0	0	1	0
Denmark	95+years	Men	Polling area - 5. Nørrebro	1	1	2	4	4	5
Denmark	95+years	Men	Polling area - 5. Nord	2	3	2	2	2	3
Denmark	95+years	Men	Polling area - 5. Nørrebrohallen	2	1	0	1	1	1
Denmark	95+years	Men	Polling area - 5. Syd	1	1	0	1	0	0
Denmark	95+years	Men	Polling area - 5. Øst	7	3	3	2	3	2
Denmark	95+years	Men	Polling area - 5. Vest	1	1	0	1	1	1
Denmark	95+years	Men	Polling area - 5. Nordvest	2	2	1	1	0	0
Denmark	95+years	Men	Polling area - 6. Bispebjerg	1	1	1	1	1	2
Denmark	95+years	Men	Polling area - 6. Vest	2	3	1	0	1	4
Denmark	95+years	Men	Polling area - 6. Nord	4	5	4	8	5	4
Denmark	95+years	Men	Polling area - 6. Øst	2	3	4	0	0	2
Denmark	95+years	Men	Polling area - 6. Syd	2	1	2	3	4	4
Denmark	95+years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0
Denmark	95+years	Men	Polling area - 7. Nord	0	0	0	0	0	0
Denmark	95+years	Men	Polling area - 7. Syd	2	3	3	3	4	0
Denmark	95+years	Men	Polling area - 7. Øst	2	2	3	3	3	3
Denmark	95+years	Men	Polling area - 7. Vest	3	4	7	10	4	11
Denmark	95+years	Men	Polling area - 7. Nordvest	2	2	2	3	1	2
Denmark	95+years	Men	Polling area - 7. Katrinedal	2	0	0	1	2	2
Denmark	95+years	Men	Polling area - 7. Kirkebjerg	0	0	0	1	2	2
Denmark	95+years	Men	Polling area - 7. Vanløse	5	5	6	5	8	6
Denmark	95+years	Men	Polling area - 8. Valby	2	3	3	2	5	5
Denmark	95+years	Men	Polling area - 8. Nord	1	1	2	5	5	3
Denmark	95+years	Men	Polling area - 8. Syd	2	3	1	1	1	1
Denmark	95+years	Men	Polling area - 8. Vest	4	5	3	3	3	7
Denmark	95+years	Men	Polling area - 8. Sydøst	2	2	1	3	3	2
Denmark	95+years	Men	Polling area - 8. Midt	2	1	1	2	2	2
Denmark	95+years	Men	Polling area - 9. Vesterbro	0	0	2	0	1	0
Denmark	95+years	Men	Polling area - 9. Nord	1	2	1	1	1	1
Denmark	95+years	Men	Polling area - 9. Syd	1	0	1	2	2	0
Denmark	95+years	Men	Polling area - 9. Øst	2	3	2	3	1	2
Denmark	95+years	Men	Polling area - 9. Vest	3	3	2	2	2	0
Denmark	95+years	Men	Polling area - 9. Midt	2	3	3	2	1	1
Denmark	95+years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0
Denmark	95+years	Women	Copenhagen total	574	588	651	662	666	710
Denmark	95+years	Women	District - Indre By	36	39	42	47	40	39
Denmark	95+years	Women	District - Østerbro	101	104	118	102	98	100
Denmark	95+years	Women	District - Nørrebro	84	82	85	92	107	119
Denmark	95+years	Women	District - Vesterbro/Kongens Enghave	26	29	30	30	34	39
Denmark	95+years	Women	District - Valby	76	73	81	77	64	82
Denmark	95+years	Women	District - Vanløse	41	44	44	50	53	56
Denmark	95+years	Women	District - Brønshøj-Husum	58	61	73	67	64	74
Denmark	95+years	Women	District - Bispebjerg	53	56	65	72	82	87
Denmark	95+years	Women	District - Amager Øst	27	32	34	37	40	36
Denmark	95+years	Women	District - Amager Vest	72	68	79	88	84	78
Denmark	95+years	Women	District - Unlocated	0	0	0	0	0	0
Denmark	95+years	Women	Polling area - 1. Østerbro	9	12	13	11	12	16
Denmark	95+years	Women	Polling area - 1. Øst	2	1	0	1	2	5
Denmark	95+years	Women	Polling area - 1. Nord	23	17	25	19	21	11
Denmark	95+years	Women	Polling area - 1. Syd	10	9	7	5	4	7
Denmark	95+years	Women	Polling area - 1. Vest	29	36	47	42	37	39
Denmark	95+years	Women	Polling area - 1. Nordvest	28	29	26	24	22	22
Denmark	95+years	Women	Polling area - 2. Sundbyvester	38	30	32	33	26	29
Denmark	95+years	Women	Polling area - 2. Nord	23	22	27	35	36	30
Denmark	95+years	Women	Polling area - 2. Syd	0	1	0	0	0	0
Denmark	95+years	Women	Polling area - 2. Øst	4	7	10	9	10	8
Denmark	95+years	Women	Polling area - 2. Vest	7	8	10	11	12	11
Denmark	95+years	Women	Polling area - 3. Indre By	5	3	5	6	6	8
Denmark	95+years	Women	Polling area - 3. Nord	11	9	9	6	6	9
Denmark	95+years	Women	Polling area - 3. Syd	4	5	6	7	6	4
Denmark	95+years	Women	Polling area - 3. Øst	16	22	22	28	22	18
Denmark	95+years	Women	Polling area - 4. Sundbyøster	4	6	4	7	5	10
Denmark	95+years	Women	Polling area - 4. Nord	13	15	15	11	15	12
Denmark	95+years	Women	Polling area - 4. Syd	5	7	7	10	9	5
Denmark	95+years	Women	Polling area - 4. Øst	5	4	8	9	11	9
Denmark	95+years	Women	Polling area - 5. Nørrebro	17	18	21	30	41	42
Denmark	95+years	Women	Polling area - 5. Nord	16	15	21	13	14	20
Denmark	95+years	Women	Polling area - 5. Nørrebrohallen	3	2	1	5	5	4
Denmark	95+years	Women	Polling area - 5. Syd	9	12	10	11	12	12
Denmark	95+years	Women	Polling area - 5. Øst	27	25	22	22	24	26
Denmark	95+years	Women	Polling area - 5. Vest	6	4	5	5	5	9
Denmark	95+years	Women	Polling area - 5. Nordvest	6	6	5	6	6	6
Denmark	95+years	Women	Polling area - 6. Bispebjerg	13	13	11	12	14	17
Denmark	95+years	Women	Polling area - 6. Vest	6	7	9	10	9	8
Denmark	95+years	Women	Polling area - 6. Nord	22	23	30	28	31	40
Denmark	95+years	Women	Polling area - 6. Øst	5	3	6	7	12	9
Denmark	95+years	Women	Polling area - 6. Syd	7	10	9	15	16	13
Denmark	95+years	Women	Polling area - 7. Brønshøj	11	12	12	7	6	9
Denmark	95+years	Women	Polling area - 7. Nord	2	1	1	2	3	1
Denmark	95+years	Women	Polling area - 7. Syd	12	9	7	13	14	15
Denmark	95+years	Women	Polling area - 7. Øst	9	7	10	14	15	17
Denmark	95+years	Women	Polling area - 7. Vest	36	40	41	38	33	36
Denmark	95+years	Women	Polling area - 7. Nordvest	8	12	20	12	11	16
Denmark	95+years	Women	Polling area - 7. Katrinedal	6	6	7	10	7	7
Denmark	95+years	Women	Polling area - 7. Kirkebjerg	4	3	4	5	9	7
Denmark	95+years	Women	Polling area - 7. Vanløse	11	15	15	16	19	22
Denmark	95+years	Women	Polling area - 8. Valby	12	15	14	14	11	11
Denmark	95+years	Women	Polling area - 8. Nord	11	12	15	16	9	15
Denmark	95+years	Women	Polling area - 8. Syd	12	13	12	11	8	10
Denmark	95+years	Women	Polling area - 8. Vest	13	12	19	17	13	27
Denmark	95+years	Women	Polling area - 8. Sydøst	7	7	7	7	9	7
Denmark	95+years	Women	Polling area - 8. Midt	21	14	14	12	14	12
Denmark	95+years	Women	Polling area - 9. Vesterbro	4	5	6	7	6	4
Denmark	95+years	Women	Polling area - 9. Nord	5	4	3	1	1	2
Denmark	95+years	Women	Polling area - 9. Syd	7	7	6	6	8	12
Denmark	95+years	Women	Polling area - 9. Øst	3	4	7	7	11	8
Denmark	95+years	Women	Polling area - 9. Vest	7	7	5	7	4	6
Denmark	95+years	Women	Polling area - 9. Midt	0	2	3	2	4	7
Denmark	95+years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	0-4 years	Men	Copenhagen total	463	487	467	449	437	482
Western countries	0-4 years	Men	District - Indre By	52	49	50	45	44	59
Western countries	0-4 years	Men	District - Østerbro	54	62	69	78	70	79
Western countries	0-4 years	Men	District - Nørrebro	82	77	81	69	69	61
Western countries	0-4 years	Men	District - Vesterbro/Kongens Enghave	79	93	84	64	61	71
Western countries	0-4 years	Men	District - Valby	24	26	22	25	28	31
Western countries	0-4 years	Men	District - Vanløse	13	18	16	17	19	16
Western countries	0-4 years	Men	District - Brønshøj-Husum	33	34	27	25	23	36
Western countries	0-4 years	Men	District - Bispebjerg	29	28	26	34	32	34
Western countries	0-4 years	Men	District - Amager Øst	55	55	51	54	60	57
Western countries	0-4 years	Men	District - Amager Vest	39	42	36	28	25	35
Western countries	0-4 years	Men	District - Unlocated	3	3	5	10	6	3
Western countries	0-4 years	Men	Polling area - 1. Østerbro	9	12	10	14	12	17
Western countries	0-4 years	Men	Polling area - 1. Øst	6	8	9	12	6	8
Western countries	0-4 years	Men	Polling area - 1. Nord	6	8	10	11	12	14
Western countries	0-4 years	Men	Polling area - 1. Syd	19	17	17	19	18	15
Western countries	0-4 years	Men	Polling area - 1. Vest	9	11	16	13	11	9
Western countries	0-4 years	Men	Polling area - 1. Nordvest	5	6	7	9	11	16
Western countries	0-4 years	Men	Polling area - 2. Sundbyvester	9	6	6	4	3	9
Western countries	0-4 years	Men	Polling area - 2. Nord	15	18	13	9	8	16
Western countries	0-4 years	Men	Polling area - 2. Syd	3	4	3	1	3	1
Western countries	0-4 years	Men	Polling area - 2. Øst	5	6	6	4	2	5
Western countries	0-4 years	Men	Polling area - 2. Vest	7	8	8	10	9	4
Western countries	0-4 years	Men	Polling area - 3. Indre By	14	15	17	26	19	19
Western countries	0-4 years	Men	Polling area - 3. Nord	10	11	15	12	12	16
Western countries	0-4 years	Men	Polling area - 3. Syd	15	14	11	6	6	10
Western countries	0-4 years	Men	Polling area - 3. Øst	16	12	12	11	13	17
Western countries	0-4 years	Men	Polling area - 4. Sundbyøster	10	9	6	12	13	13
Western countries	0-4 years	Men	Polling area - 4. Nord	30	30	26	29	33	29
Western countries	0-4 years	Men	Polling area - 4. Syd	11	12	9	8	10	7
Western countries	0-4 years	Men	Polling area - 4. Øst	4	4	10	5	4	8
Western countries	0-4 years	Men	Polling area - 5. Nørrebro	14	13	7	7	5	6
Western countries	0-4 years	Men	Polling area - 5. Nord	13	13	13	13	9	6
Western countries	0-4 years	Men	Polling area - 5. Nørrebrohallen	20	22	20	12	13	16
Western countries	0-4 years	Men	Polling area - 5. Syd	8	8	13	12	18	12
Western countries	0-4 years	Men	Polling area - 5. Øst	6	5	5	6	6	6
Western countries	0-4 years	Men	Polling area - 5. Vest	8	7	11	8	7	9
Western countries	0-4 years	Men	Polling area - 5. Nordvest	13	9	12	11	11	6
Western countries	0-4 years	Men	Polling area - 6. Bispebjerg	0	0	4	8	8	9
Western countries	0-4 years	Men	Polling area - 6. Vest	5	3	5	6	8	5
Western countries	0-4 years	Men	Polling area - 6. Nord	6	6	5	4	2	3
Western countries	0-4 years	Men	Polling area - 6. Øst	4	5	2	4	2	0
Western countries	0-4 years	Men	Polling area - 6. Syd	14	14	10	12	12	17
Western countries	0-4 years	Men	Polling area - 7. Brønshøj	6	2	4	4	2	5
Western countries	0-4 years	Men	Polling area - 7. Nord	11	14	8	6	4	6
Western countries	0-4 years	Men	Polling area - 7. Syd	2	1	1	2	7	5
Western countries	0-4 years	Men	Polling area - 7. Øst	9	12	7	6	8	5
Western countries	0-4 years	Men	Polling area - 7. Vest	7	5	5	5	6	10
