citizenship	age	sex	district	2015Q4	2016Q4	2017Q4	2018Q4	2019Q4	2020Q4
Denmark	35-39 years	Women	Polling area - 9. Øst	377	360	350	341	340	321
Denmark	35-39 years	Women	Polling area - 9. Vest	358	353	339	356	375	369
Denmark	35-39 years	Women	Polling area - 9. Midt	111	102	103	93	85	88
Denmark	35-39 years	Women	Polling area - 9. Sydhavn	283	304	324	347	378	408
Denmark	40-44 years	Men	Copenhagen total	18419	18659	18231	18096	17598	17071
Denmark	40-44 years	Men	District - Indre By	1676	1686	1568	1443	1344	1299
Denmark	40-44 years	Men	District - Østerbro	2380	2348	2213	2157	1967	1886
Denmark	40-44 years	Men	District - Nørrebro	2032	2075	2017	2017	1995	1944
Denmark	40-44 years	Men	District - Vesterbro/Kongens Enghave	2500	2477	2419	2489	2393	2377
Denmark	40-44 years	Men	District - Valby	1665	1746	1750	1737	1770	1717
Denmark	40-44 years	Men	District - Vanløse	1339	1347	1340	1295	1257	1146
Denmark	40-44 years	Men	District - Brønshøj-Husum	1196	1199	1165	1136	1105	1095
Denmark	40-44 years	Men	District - Bispebjerg	1338	1320	1324	1313	1280	1245
Denmark	40-44 years	Men	District - Amager Øst	1852	1881	1835	1831	1783	1738
Denmark	40-44 years	Men	District - Amager Vest	2227	2342	2399	2493	2515	2442
Denmark	40-44 years	Men	Polling area - 1. Østerbro	534	500	456	430	367	324
Denmark	40-44 years	Men	Polling area - 1. Øst	271	297	307	275	272	276
Denmark	40-44 years	Men	Polling area - 1. Nord	219	217	207	199	190	191
Denmark	40-44 years	Men	Polling area - 1. Syd	566	563	536	517	447	422
Denmark	40-44 years	Men	Polling area - 1. Vest	403	413	370	398	378	369
Denmark	40-44 years	Men	Polling area - 1. Nordvest	387	358	337	338	313	304
Denmark	40-44 years	Men	Polling area - 2. Sundbyvester	427	414	411	405	384	368
Denmark	40-44 years	Men	Polling area - 2. Nord	460	466	461	498	471	459
Denmark	40-44 years	Men	Polling area - 2. Syd	379	422	500	536	589	589
Denmark	40-44 years	Men	Polling area - 2. Øst	332	344	349	371	379	357
Denmark	40-44 years	Men	Polling area - 2. Vest	629	696	678	683	692	669
Denmark	40-44 years	Men	Polling area - 3. Indre By	702	726	680	625	592	586
Denmark	40-44 years	Men	Polling area - 3. Nord	308	312	293	256	236	217
Denmark	40-44 years	Men	Polling area - 3. Syd	424	420	373	372	340	333
Denmark	40-44 years	Men	Polling area - 3. Øst	456	466	423	375	365	345
Denmark	40-44 years	Men	Polling area - 4. Sundbyøster	404	424	430	425	435	441
Denmark	40-44 years	Men	Polling area - 4. Nord	485	503	463	482	496	477
Denmark	40-44 years	Men	Polling area - 4. Syd	431	409	396	397	371	341
Denmark	40-44 years	Men	Polling area - 4. Øst	532	545	546	527	481	479
Denmark	40-44 years	Men	Polling area - 5. Nørrebro	264	262	245	260	258	245
Denmark	40-44 years	Men	Polling area - 5. Nord	304	305	291	281	287	276
Denmark	40-44 years	Men	Polling area - 5. Nørrebrohallen	273	283	278	279	288	298
Denmark	40-44 years	Men	Polling area - 5. Syd	214	222	222	211	182	191
Denmark	40-44 years	Men	Polling area - 5. Øst	299	306	297	294	285	251
Denmark	40-44 years	Men	Polling area - 5. Vest	276	286	294	312	316	317
Denmark	40-44 years	Men	Polling area - 5. Nordvest	402	411	390	380	379	366
Denmark	40-44 years	Men	Polling area - 6. Bispebjerg	359	358	347	365	356	351
Denmark	40-44 years	Men	Polling area - 6. Vest	200	233	228	229	232	220
Denmark	40-44 years	Men	Polling area - 6. Nord	300	284	298	283	288	280
Denmark	40-44 years	Men	Polling area - 6. Øst	164	163	153	148	119	112
Denmark	40-44 years	Men	Polling area - 6. Syd	315	282	298	288	285	282
Denmark	40-44 years	Men	Polling area - 7. Brønshøj	162	166	175	169	167	159
Denmark	40-44 years	Men	Polling area - 7. Nord	82	90	80	67	63	74
Denmark	40-44 years	Men	Polling area - 7. Syd	315	319	326	317	291	269
Denmark	40-44 years	Men	Polling area - 7. Øst	377	376	370	364	361	372
Denmark	40-44 years	Men	Polling area - 7. Vest	250	252	236	244	232	224
Denmark	40-44 years	Men	Polling area - 7. Nordvest	418	397	393	386	378	356
Denmark	40-44 years	Men	Polling area - 7. Katrinedal	202	207	206	215	193	174
Denmark	40-44 years	Men	Polling area - 7. Kirkebjerg	306	312	283	276	284	255
Denmark	40-44 years	Men	Polling area - 7. Vanløse	423	427	436	393	393	358
Denmark	40-44 years	Men	Polling area - 8. Valby	376	413	413	407	418	378
Denmark	40-44 years	Men	Polling area - 8. Nord	387	388	384	355	364	326
Denmark	40-44 years	Men	Polling area - 8. Syd	179	184	190	212	236	284
Denmark	40-44 years	Men	Polling area - 8. Vest	241	225	205	206	216	206
Denmark	40-44 years	Men	Polling area - 8. Sydøst	169	198	214	224	217	207
Denmark	40-44 years	Men	Polling area - 8. Midt	313	338	344	333	319	316
Denmark	40-44 years	Men	Polling area - 9. Vesterbro	442	438	426	422	385	370
Denmark	40-44 years	Men	Polling area - 9. Nord	502	493	481	460	412	397
Denmark	40-44 years	Men	Polling area - 9. Syd	395	377	377	385	358	363
Denmark	40-44 years	Men	Polling area - 9. Øst	408	398	362	359	328	312
Denmark	40-44 years	Men	Polling area - 9. Vest	350	348	341	375	381	364
Denmark	40-44 years	Men	Polling area - 9. Midt	90	87	87	96	100	116
Denmark	40-44 years	Men	Polling area - 9. Sydhavn	313	336	345	392	429	455
Denmark	40-44 years	Women	Copenhagen total	16545	16880	16684	16757	16478	16172
Denmark	40-44 years	Women	District - Indre By	1504	1479	1441	1424	1341	1274
Denmark	40-44 years	Women	District - Østerbro	2414	2349	2221	2156	2048	1975
Denmark	40-44 years	Women	District - Nørrebro	1827	1877	1907	1934	1891	1849
Denmark	40-44 years	Women	District - Vesterbro/Kongens Enghave	2061	2156	2120	2189	2177	2135
Denmark	40-44 years	Women	District - Valby	1546	1621	1634	1688	1678	1669
Denmark	40-44 years	Women	District - Vanløse	1343	1313	1281	1245	1212	1154
Denmark	40-44 years	Women	District - Brønshøj-Husum	1198	1230	1182	1146	1113	1109
Denmark	40-44 years	Women	District - Bispebjerg	1064	1051	1020	1007	1045	1054
Denmark	40-44 years	Women	District - Amager Øst	1609	1646	1651	1675	1665	1636
Denmark	40-44 years	Women	District - Amager Vest	1921	2110	2178	2248	2270	2286
Denmark	40-44 years	Women	Polling area - 1. Østerbro	545	516	484	449	413	397
Denmark	40-44 years	Women	Polling area - 1. Øst	263	287	266	277	281	272
Denmark	40-44 years	Women	Polling area - 1. Nord	231	225	228	243	226	222
Denmark	40-44 years	Women	Polling area - 1. Syd	602	580	560	498	444	426
Denmark	40-44 years	Women	Polling area - 1. Vest	416	401	359	363	359	342
Denmark	40-44 years	Women	Polling area - 1. Nordvest	357	340	324	326	325	316
Denmark	40-44 years	Women	Polling area - 2. Sundbyvester	404	422	426	400	397	371
Denmark	40-44 years	Women	Polling area - 2. Nord	408	452	450	463	448	439
Denmark	40-44 years	Women	Polling area - 2. Syd	277	318	348	407	464	519
Denmark	40-44 years	Women	Polling area - 2. Øst	304	315	339	346	346	360
Denmark	40-44 years	Women	Polling area - 2. Vest	528	603	615	632	615	597
Denmark	40-44 years	Women	Polling area - 3. Indre By	494	477	457	442	405	378
Denmark	40-44 years	Women	Polling area - 3. Nord	310	303	299	289	268	246
Denmark	40-44 years	Women	Polling area - 3. Syd	344	339	339	345	332	336
Denmark	40-44 years	Women	Polling area - 3. Øst	414	408	395	393	374	345
Denmark	40-44 years	Women	Polling area - 4. Sundbyøster	338	352	350	361	360	361
Denmark	40-44 years	Women	Polling area - 4. Nord	440	438	415	441	450	452
Denmark	40-44 years	Women	Polling area - 4. Syd	350	359	358	362	354	340
Denmark	40-44 years	Women	Polling area - 4. Øst	481	497	528	511	501	483
Denmark	40-44 years	Women	Polling area - 5. Nørrebro	239	263	291	291	277	256
Denmark	40-44 years	Women	Polling area - 5. Nord	242	248	252	252	243	241
Denmark	40-44 years	Women	Polling area - 5. Nørrebrohallen	293	309	296	307	298	279
Denmark	40-44 years	Women	Polling area - 5. Syd	201	200	217	205	199	208
Denmark	40-44 years	Women	Polling area - 5. Øst	241	243	248	253	244	233
Denmark	40-44 years	Women	Polling area - 5. Vest	288	278	275	279	289	294
Denmark	40-44 years	Women	Polling area - 5. Nordvest	323	336	328	347	341	338
Denmark	40-44 years	Women	Polling area - 6. Bispebjerg	230	219	226	229	243	252
Denmark	40-44 years	Women	Polling area - 6. Vest	177	179	173	168	188	201
Denmark	40-44 years	Women	Polling area - 6. Nord	267	260	250	243	248	242
Denmark	40-44 years	Women	Polling area - 6. Øst	140	143	132	126	122	124
Denmark	40-44 years	Women	Polling area - 6. Syd	250	250	239	241	244	235
Denmark	40-44 years	Women	Polling area - 7. Brønshøj	168	188	182	182	193	191
Denmark	40-44 years	Women	Polling area - 7. Nord	71	85	90	82	74	65
Denmark	40-44 years	Women	Polling area - 7. Syd	317	311	299	285	263	248
Denmark	40-44 years	Women	Polling area - 7. Øst	416	425	395	383	356	349
Denmark	40-44 years	Women	Polling area - 7. Vest	246	235	218	204	201	219
Denmark	40-44 years	Women	Polling area - 7. Nordvest	408	407	398	387	385	374
Denmark	40-44 years	Women	Polling area - 7. Katrinedal	202	183	187	183	180	174
Denmark	40-44 years	Women	Polling area - 7. Kirkebjerg	289	296	293	283	282	269
Denmark	40-44 years	Women	Polling area - 7. Vanløse	424	413	401	402	391	374
Denmark	40-44 years	Women	Polling area - 8. Valby	409	425	414	427	429	408
Denmark	40-44 years	Women	Polling area - 8. Nord	357	371	368	343	328	330
Denmark	40-44 years	Women	Polling area - 8. Syd	174	174	173	199	223	253
Denmark	40-44 years	Women	Polling area - 8. Vest	178	184	203	199	205	192
Denmark	40-44 years	Women	Polling area - 8. Sydøst	150	160	165	182	173	197
Denmark	40-44 years	Women	Polling area - 8. Midt	278	307	311	338	320	289
Denmark	40-44 years	Women	Polling area - 9. Vesterbro	390	424	420	419	405	402
Denmark	40-44 years	Women	Polling area - 9. Nord	424	430	412	412	424	410
Denmark	40-44 years	Women	Polling area - 9. Syd	302	306	300	287	287	280
Denmark	40-44 years	Women	Polling area - 9. Øst	372	370	349	360	309	281
Denmark	40-44 years	Women	Polling area - 9. Vest	308	315	299	329	331	344
Denmark	40-44 years	Women	Polling area - 9. Midt	75	88	83	93	95	82
Denmark	40-44 years	Women	Polling area - 9. Sydhavn	190	223	257	289	326	336
Denmark	45-49 years	Men	Copenhagen total	15503	15349	15691	15994	16640	17195
Denmark	45-49 years	Men	District - Indre By	1502	1474	1508	1534	1615	1606
Denmark	45-49 years	Men	District - Østerbro	2112	2052	2100	2115	2151	2184
Denmark	45-49 years	Men	District - Nørrebro	1619	1595	1646	1660	1665	1712
Denmark	45-49 years	Men	District - Vesterbro/Kongens Enghave	1856	1920	2044	2158	2314	2366
Denmark	45-49 years	Men	District - Valby	1390	1383	1400	1446	1508	1601
Denmark	45-49 years	Men	District - Vanløse	1153	1140	1160	1195	1192	1246
Denmark	45-49 years	Men	District - Brønshøj-Husum	1169	1133	1110	1118	1118	1139
Denmark	45-49 years	Men	District - Bispebjerg	1281	1224	1190	1166	1180	1201
Denmark	45-49 years	Men	District - Amager Øst	1534	1530	1557	1606	1712	1778
Denmark	45-49 years	Men	District - Amager Vest	1700	1737	1834	1857	2032	2207
Denmark	45-49 years	Men	Polling area - 1. Østerbro	442	415	449	447	449	450
Denmark	45-49 years	Men	Polling area - 1. Øst	235	259	286	304	309	324
Denmark	45-49 years	Men	Polling area - 1. Nord	220	205	205	213	211	220
Denmark	45-49 years	Men	Polling area - 1. Syd	474	453	446	470	484	499
Denmark	45-49 years	Men	Polling area - 1. Vest	377	373	380	360	356	350
Denmark	45-49 years	Men	Polling area - 1. Nordvest	364	347	334	321	342	341
Denmark	45-49 years	Men	Polling area - 2. Sundbyvester	393	381	377	364	388	395
Denmark	45-49 years	Men	Polling area - 2. Nord	424	422	411	398	402	417
Denmark	45-49 years	Men	Polling area - 2. Syd	208	250	295	337	419	466
Denmark	45-49 years	Men	Polling area - 2. Øst	258	239	256	254	265	326
Denmark	45-49 years	Men	Polling area - 2. Vest	417	445	495	504	558	603
Denmark	45-49 years	Men	Polling area - 3. Indre By	609	604	603	602	631	630
Denmark	45-49 years	Men	Polling area - 3. Nord	302	294	291	296	310	308
Denmark	45-49 years	Men	Polling area - 3. Syd	334	303	329	337	383	388
Denmark	45-49 years	Men	Polling area - 3. Øst	444	434	427	438	444	435
Denmark	45-49 years	Men	Polling area - 4. Sundbyøster	317	354	342	356	389	422
Denmark	45-49 years	Men	Polling area - 4. Nord	452	444	458	462	466	464
Denmark	45-49 years	Men	Polling area - 4. Syd	330	325	329	343	374	375
Denmark	45-49 years	Men	Polling area - 4. Øst	435	407	428	445	483	517
Denmark	45-49 years	Men	Polling area - 5. Nørrebro	206	195	212	222	215	234
Denmark	45-49 years	Men	Polling area - 5. Nord	234	236	236	231	230	240
Denmark	45-49 years	Men	Polling area - 5. Nørrebrohallen	247	233	238	234	241	250
Denmark	45-49 years	Men	Polling area - 5. Syd	199	201	193	203	201	192
Denmark	45-49 years	Men	Polling area - 5. Øst	220	212	225	230	235	241
Denmark	45-49 years	Men	Polling area - 5. Vest	247	244	232	225	235	239
Denmark	45-49 years	Men	Polling area - 5. Nordvest	266	274	310	315	308	316
Denmark	45-49 years	Men	Polling area - 6. Bispebjerg	324	305	303	286	293	318
Denmark	45-49 years	Men	Polling area - 6. Vest	191	170	168	166	170	181
Denmark	45-49 years	Men	Polling area - 6. Nord	316	324	308	296	296	285
Denmark	45-49 years	Men	Polling area - 6. Øst	166	154	156	149	155	154
Denmark	45-49 years	Men	Polling area - 6. Syd	284	271	255	269	266	263
Denmark	45-49 years	Men	Polling area - 7. Brønshøj	151	147	143	156	157	166
Denmark	45-49 years	Men	Polling area - 7. Nord	113	100	98	103	105	94
Denmark	45-49 years	Men	Polling area - 7. Syd	264	271	268	276	289	293
Denmark	45-49 years	Men	Polling area - 7. Øst	341	356	346	363	355	359
Denmark	45-49 years	Men	Polling area - 7. Vest	274	263	251	231	220	215
Denmark	45-49 years	Men	Polling area - 7. Nordvest	382	360	367	353	364	391
Denmark	45-49 years	Men	Polling area - 7. Katrinedal	168	161	162	165	166	189
Denmark	45-49 years	Men	Polling area - 7. Kirkebjerg	237	236	261	271	268	287
Denmark	45-49 years	Men	Polling area - 7. Vanløse	392	379	374	395	386	391
Denmark	45-49 years	Men	Polling area - 8. Valby	323	324	337	350	351	375
Denmark	45-49 years	Men	Polling area - 8. Nord	308	320	314	315	314	312
Denmark	45-49 years	Men	Polling area - 8. Syd	197	191	183	186	208	220
Denmark	45-49 years	Men	Polling area - 8. Vest	200	191	197	203	205	214
Denmark	45-49 years	Men	Polling area - 8. Sydøst	142	148	144	157	169	199
Denmark	45-49 years	Men	Polling area - 8. Midt	220	209	225	235	261	281
Denmark	45-49 years	Men	Polling area - 9. Vesterbro	317	324	353	376	399	396
Denmark	45-49 years	Men	Polling area - 9. Nord	363	387	393	401	427	435
Denmark	45-49 years	Men	Polling area - 9. Syd	359	355	340	349	369	366
Denmark	45-49 years	Men	Polling area - 9. Øst	287	288	322	327	341	343
Denmark	45-49 years	Men	Polling area - 9. Vest	243	250	273	301	318	332
Denmark	45-49 years	Men	Polling area - 9. Midt	98	94	93	82	84	74
Denmark	45-49 years	Men	Polling area - 9. Sydhavn	189	222	270	322	376	420
Denmark	45-49 years	Women	Copenhagen total	14033	14162	14472	14828	15559	16099
Denmark	45-49 years	Women	District - Indre By	1435	1443	1420	1438	1488	1477
Denmark	45-49 years	Women	District - Østerbro	2200	2288	2292	2294	2317	2353
Denmark	45-49 years	Women	District - Nørrebro	1501	1550	1604	1636	1678	1684
Denmark	45-49 years	Women	District - Vesterbro/Kongens Enghave	1445	1508	1680	1775	1924	2057
Denmark	45-49 years	Women	District - Valby	1321	1291	1326	1369	1422	1538
Denmark	45-49 years	Women	District - Vanløse	1117	1125	1133	1156	1236	1282
Denmark	45-49 years	Women	District - Brønshøj-Husum	1080	1064	1059	1069	1101	1135
Denmark	45-49 years	Women	District - Bispebjerg	932	920	951	946	945	940
Denmark	45-49 years	Women	District - Amager Øst	1376	1356	1336	1406	1485	1581
Denmark	45-49 years	Women	District - Amager Vest	1572	1564	1620	1703	1923	2015
Denmark	45-49 years	Women	Polling area - 1. Østerbro	504	498	474	488	489	481
Denmark	45-49 years	Women	Polling area - 1. Øst	228	261	293	289	314	328
Denmark	45-49 years	Women	Polling area - 1. Nord	224	228	237	225	238	233
Denmark	45-49 years	Women	Polling area - 1. Syd	508	516	505	540	540	555
Denmark	45-49 years	Women	Polling area - 1. Vest	381	410	412	399	392	411
Denmark	45-49 years	Women	Polling area - 1. Nordvest	355	375	371	353	344	345
Denmark	45-49 years	Women	Polling area - 2. Sundbyvester	379	381	357	375	393	424
Denmark	45-49 years	Women	Polling area - 2. Nord	421	402	375	385	391	387
Denmark	45-49 years	Women	Polling area - 2. Syd	165	165	226	264	349	365
Denmark	45-49 years	Women	Polling area - 2. Øst	264	257	249	246	280	306
Denmark	45-49 years	Women	Polling area - 2. Vest	343	359	413	433	510	533
Denmark	45-49 years	Women	Polling area - 3. Indre By	449	479	470	476	494	477
Denmark	45-49 years	Women	Polling area - 3. Nord	306	313	316	313	308	305
Denmark	45-49 years	Women	Polling area - 3. Syd	337	329	321	314	328	331
Denmark	45-49 years	Women	Polling area - 3. Øst	397	375	364	371	398	401
Denmark	45-49 years	Women	Polling area - 4. Sundbyøster	295	276	269	316	345	378
Denmark	45-49 years	Women	Polling area - 4. Nord	408	418	405	396	399	385
Denmark	45-49 years	Women	Polling area - 4. Syd	284	271	267	287	298	329
Denmark	45-49 years	Women	Polling area - 4. Øst	389	391	395	407	443	489
Denmark	45-49 years	Women	Polling area - 5. Nørrebro	163	174	180	192	213	228
Denmark	45-49 years	Women	Polling area - 5. Nord	184	188	209	224	236	233
Denmark	45-49 years	Women	Polling area - 5. Nørrebrohallen	267	298	296	282	270	269
Denmark	45-49 years	Women	Polling area - 5. Syd	224	199	202	210	202	195
Denmark	45-49 years	Women	Polling area - 5. Øst	226	227	221	221	236	229
Denmark	45-49 years	Women	Polling area - 5. Vest	226	229	251	256	261	256
Denmark	45-49 years	Women	Polling area - 5. Nordvest	211	235	245	251	260	274
Denmark	45-49 years	Women	Polling area - 6. Bispebjerg	203	212	214	213	208	192
Denmark	45-49 years	Women	Polling area - 6. Vest	161	141	155	166	155	152
Denmark	45-49 years	Women	Polling area - 6. Nord	226	233	253	246	239	244
Denmark	45-49 years	Women	Polling area - 6. Øst	151	143	146	146	142	135
Denmark	45-49 years	Women	Polling area - 6. Syd	191	191	183	175	201	217
Denmark	45-49 years	Women	Polling area - 7. Brønshøj	166	144	154	148	157	167
Denmark	45-49 years	Women	Polling area - 7. Nord	86	81	88	93	85	79
Denmark	45-49 years	Women	Polling area - 7. Syd	283	283	260	270	289	280
Denmark	45-49 years	Women	Polling area - 7. Øst	340	340	332	336	357	380
Denmark	45-49 years	Women	Polling area - 7. Vest	207	216	222	232	221	222
Denmark	45-49 years	Women	Polling area - 7. Nordvest	352	359	349	353	374	386
Denmark	45-49 years	Women	Polling area - 7. Katrinedal	160	176	164	181	182	182
Denmark	45-49 years	Women	Polling area - 7. Kirkebjerg	234	228	249	251	263	293
Denmark	45-49 years	Women	Polling area - 7. Vanløse	369	362	374	361	409	428
Denmark	45-49 years	Women	Polling area - 8. Valby	346	343	334	343	358	377
Denmark	45-49 years	Women	Polling area - 8. Nord	282	272	297	312	321	331
Denmark	45-49 years	Women	Polling area - 8. Syd	158	154	171	197	204	229
Denmark	45-49 years	Women	Polling area - 8. Vest	180	167	160	160	157	162
Denmark	45-49 years	Women	Polling area - 8. Sydøst	160	157	155	143	145	153
Denmark	45-49 years	Women	Polling area - 8. Midt	195	198	209	214	237	286
Denmark	45-49 years	Women	Polling area - 9. Vesterbro	277	275	310	317	323	344
Denmark	45-49 years	Women	Polling area - 9. Nord	294	307	332	352	388	392
Denmark	45-49 years	Women	Polling area - 9. Syd	248	250	263	273	288	300
Denmark	45-49 years	Women	Polling area - 9. Øst	237	251	275	281	319	332
Denmark	45-49 years	Women	Polling area - 9. Vest	217	224	249	276	299	307
Denmark	45-49 years	Women	Polling area - 9. Midt	65	54	66	62	72	75
Denmark	45-49 years	Women	Polling area - 9. Sydhavn	107	147	185	214	235	307
Denmark	50-54 years	Men	Copenhagen total	14070	14909	15467	15604	15489	15316
Denmark	50-54 years	Men	District - Indre By	1356	1498	1573	1611	1593	1554
Denmark	50-54 years	Men	District - Østerbro	1942	2088	2179	2203	2211	2118
Denmark	50-54 years	Men	District - Nørrebro	1460	1524	1576	1572	1560	1522
Denmark	50-54 years	Men	District - Vesterbro/Kongens Enghave	1416	1540	1690	1760	1841	1944
Denmark	50-54 years	Men	District - Valby	1287	1348	1399	1414	1375	1368
Denmark	50-54 years	Men	District - Vanløse	1132	1119	1132	1118	1077	1085
Denmark	50-54 years	Men	District - Brønshøj-Husum	1197	1222	1253	1217	1133	1067
Denmark	50-54 years	Men	District - Bispebjerg	1180	1290	1302	1260	1250	1196
Denmark	50-54 years	Men	District - Amager Øst	1352	1441	1489	1484	1475	1479
Denmark	50-54 years	Men	District - Amager Vest	1602	1693	1726	1815	1834	1838
Denmark	50-54 years	Men	Polling area - 1. Østerbro	435	451	428	437	438	407
Denmark	50-54 years	Men	Polling area - 1. Øst	195	247	296	310	315	322
Denmark	50-54 years	Men	Polling area - 1. Nord	198	224	236	227	248	231
Denmark	50-54 years	Men	Polling area - 1. Syd	443	484	506	508	493	462
Denmark	50-54 years	Men	Polling area - 1. Vest	357	352	355	372	374	358
Denmark	50-54 years	Men	Polling area - 1. Nordvest	314	330	358	349	343	338
Denmark	50-54 years	Men	Polling area - 2. Sundbyvester	401	416	413	414	396	382
Denmark	50-54 years	Men	Polling area - 2. Nord	426	433	438	432	420	411
Denmark	50-54 years	Men	Polling area - 2. Syd	176	194	216	256	308	329
Denmark	50-54 years	Men	Polling area - 2. Øst	259	280	273	288	266	261
Denmark	50-54 years	Men	Polling area - 2. Vest	340	370	386	425	444	455
Denmark	50-54 years	Men	Polling area - 3. Indre By	542	575	604	623	607	588
Denmark	50-54 years	Men	Polling area - 3. Nord	240	277	300	297	301	296
Denmark	50-54 years	Men	Polling area - 3. Syd	328	366	362	358	330	330
Denmark	50-54 years	Men	Polling area - 3. Øst	392	426	455	483	495	485
Denmark	50-54 years	Men	Polling area - 4. Sundbyøster	287	309	345	353	347	342
Denmark	50-54 years	Men	Polling area - 4. Nord	426	447	457	448	428	431
Denmark	50-54 years	Men	Polling area - 4. Syd	314	315	318	287	285	289
Denmark	50-54 years	Men	Polling area - 4. Øst	325	370	369	396	415	417
Denmark	50-54 years	Men	Polling area - 5. Nørrebro	170	191	188	197	196	198
Denmark	50-54 years	Men	Polling area - 5. Nord	213	217	227	221	215	213
Denmark	50-54 years	Men	Polling area - 5. Nørrebrohallen	232	233	244	255	240	229
Denmark	50-54 years	Men	Polling area - 5. Syd	221	236	236	212	205	188
Denmark	50-54 years	Men	Polling area - 5. Øst	219	237	245	230	221	207
Denmark	50-54 years	Men	Polling area - 5. Vest	190	189	201	215	234	240
Denmark	50-54 years	Men	Polling area - 5. Nordvest	215	221	235	242	249	247
Denmark	50-54 years	Men	Polling area - 6. Bispebjerg	265	308	311	305	304	302
Denmark	50-54 years	Men	Polling area - 6. Vest	190	216	211	199	192	177
Denmark	50-54 years	Men	Polling area - 6. Nord	288	298	309	321	329	306
Denmark	50-54 years	Men	Polling area - 6. Øst	156	173	183	163	164	159
Denmark	50-54 years	Men	Polling area - 6. Syd	281	295	288	272	261	252
Denmark	50-54 years	Men	Polling area - 7. Brønshøj	172	164	172	169	159	146
Denmark	50-54 years	Men	Polling area - 7. Nord	99	103	107	117	117	111
Denmark	50-54 years	Men	Polling area - 7. Syd	256	250	253	251	250	252
Denmark	50-54 years	Men	Polling area - 7. Øst	346	340	349	330	335	334
Denmark	50-54 years	Men	Polling area - 7. Vest	239	259	270	271	239	224
Denmark	50-54 years	Men	Polling area - 7. Nordvest	420	440	438	431	377	345
Denmark	50-54 years	Men	Polling area - 7. Katrinedal	187	197	196	187	172	154
Denmark	50-54 years	Men	Polling area - 7. Kirkebjerg	231	217	216	220	211	228
Denmark	50-54 years	Men	Polling area - 7. Vanløse	379	371	384	359	350	358
Denmark	50-54 years	Men	Polling area - 8. Valby	309	324	314	317	304	294
Denmark	50-54 years	Men	Polling area - 8. Nord	252	261	299	305	296	303
Denmark	50-54 years	Men	Polling area - 8. Syd	176	187	211	214	203	232
Denmark	50-54 years	Men	Polling area - 8. Vest	211	220	210	199	188	169
Denmark	50-54 years	Men	Polling area - 8. Sydøst	142	138	142	153	150	137
Denmark	50-54 years	Men	Polling area - 8. Midt	197	218	223	226	234	233
Denmark	50-54 years	Men	Polling area - 9. Vesterbro	201	226	234	242	257	287
Denmark	50-54 years	Men	Polling area - 9. Nord	237	250	294	319	327	357
Denmark	50-54 years	Men	Polling area - 9. Syd	352	353	362	352	340	334
Denmark	50-54 years	Men	Polling area - 9. Øst	219	243	269	282	288	280
Denmark	50-54 years	Men	Polling area - 9. Vest	173	183	206	218	245	258
Denmark	50-54 years	Men	Polling area - 9. Midt	93	99	94	90	82	90
Denmark	50-54 years	Men	Polling area - 9. Sydhavn	141	186	231	257	302	338
Denmark	50-54 years	Women	Copenhagen total	13112	13832	14457	14780	14725	14577
Denmark	50-54 years	Women	District - Indre By	1332	1441	1537	1550	1562	1564
Denmark	50-54 years	Women	District - Østerbro	1980	2114	2313	2392	2391	2310
Denmark	50-54 years	Women	District - Nørrebro	1295	1430	1463	1490	1509	1516
Denmark	50-54 years	Women	District - Vesterbro/Kongens Enghave	1147	1256	1371	1477	1529	1640
Denmark	50-54 years	Women	District - Valby	1318	1345	1363	1397	1381	1315
Denmark	50-54 years	Women	District - Vanløse	1187	1200	1182	1172	1123	1062
Denmark	50-54 years	Women	District - Brønshøj-Husum	1132	1161	1154	1106	1074	1046
Denmark	50-54 years	Women	District - Bispebjerg	952	1010	1017	1000	968	954
Denmark	50-54 years	Women	District - Amager Øst	1240	1286	1359	1413	1420	1424
Denmark	50-54 years	Women	District - Amager Vest	1490	1556	1659	1733	1726	1704
Denmark	50-54 years	Women	Polling area - 1. Østerbro	441	464	491	500	493	473
Denmark	50-54 years	Women	Polling area - 1. Øst	220	279	335	344	351	339
Denmark	50-54 years	Women	Polling area - 1. Nord	185	196	211	211	238	237
Denmark	50-54 years	Women	Polling area - 1. Syd	436	467	522	534	521	504
Denmark	50-54 years	Women	Polling area - 1. Vest	374	373	406	429	414	383
Denmark	50-54 years	Women	Polling area - 1. Nordvest	324	335	348	374	374	374
Denmark	50-54 years	Women	Polling area - 2. Sundbyvester	352	367	387	403	392	372
Denmark	50-54 years	Women	Polling area - 2. Nord	403	390	427	441	431	417
Denmark	50-54 years	Women	Polling area - 2. Syd	162	197	206	222	248	267
Denmark	50-54 years	Women	Polling area - 2. Øst	265	275	286	293	273	255
Denmark	50-54 years	Women	Polling area - 2. Vest	308	327	353	374	382	393
Denmark	50-54 years	Women	Polling area - 3. Indre By	368	386	429	456	472	487
Denmark	50-54 years	Women	Polling area - 3. Nord	262	296	294	303	313	319
Denmark	50-54 years	Women	Polling area - 3. Syd	377	386	391	382	373	354
Denmark	50-54 years	Women	Polling area - 3. Øst	364	406	462	459	446	446
Denmark	50-54 years	Women	Polling area - 4. Sundbyøster	270	287	299	319	330	322
Denmark	50-54 years	Women	Polling area - 4. Nord	356	376	401	408	398	416
Denmark	50-54 years	Women	Polling area - 4. Syd	285	297	312	324	312	298
Denmark	50-54 years	Women	Polling area - 4. Øst	329	326	347	362	380	388
