citizenship	age	sex	district	1991Q1	1992Q1	1993Q1	1994Q1	1995Q1	1996Q1
Denmark	85-89 years	Women	Polling area - 3. Syd	74	63	75	75	63	63
Denmark	85-89 years	Women	Polling area - 3. Øst	147	152	155	147	144	131
Denmark	85-89 years	Women	Polling area - 4. Sundbyøster	106	114	110	137	126	133
Denmark	85-89 years	Women	Polling area - 4. Nord	180	174	172	162	161	161
Denmark	85-89 years	Women	Polling area - 4. Syd	109	123	126	124	124	113
Denmark	85-89 years	Women	Polling area - 4. Øst	103	120	121	125	126	130
Denmark	85-89 years	Women	Polling area - 5. Nørrebro	184	176	160	155	181	165
Denmark	85-89 years	Women	Polling area - 5. Nord	139	138	135	103	91	82
Denmark	85-89 years	Women	Polling area - 5. Nørrebrohallen	59	70	74	71	78	78
Denmark	85-89 years	Women	Polling area - 5. Syd	78	72	72	75	73	76
Denmark	85-89 years	Women	Polling area - 5. Øst	102	108	124	139	136	134
Denmark	85-89 years	Women	Polling area - 5. Vest	71	65	81	85	90	90
Denmark	85-89 years	Women	Polling area - 5. Nordvest	126	117	122	116	113	84
Denmark	85-89 years	Women	Polling area - 6. Bispebjerg	188	181	178	190	185	185
Denmark	85-89 years	Women	Polling area - 6. Vest	146	138	127	103	120	140
Denmark	85-89 years	Women	Polling area - 6. Nord	223	240	266	268	273	280
Denmark	85-89 years	Women	Polling area - 6. Øst	116	126	125	130	126	143
Denmark	85-89 years	Women	Polling area - 6. Syd	145	163	173	172	162	169
Denmark	85-89 years	Women	Polling area - 7. Brønshøj	73	79	82	89	92	87
Denmark	85-89 years	Women	Polling area - 7. Nord	22	20	24	24	25	31
Denmark	85-89 years	Women	Polling area - 7. Syd	142	145	161	175	184	184
Denmark	85-89 years	Women	Polling area - 7. Øst	155	178	182	195	196	187
Denmark	85-89 years	Women	Polling area - 7. Vest	202	187	187	195	200	204
Denmark	85-89 years	Women	Polling area - 7. Nordvest	112	114	112	101	106	117
Denmark	85-89 years	Women	Polling area - 7. Katrinedal	118	118	126	118	122	119
Denmark	85-89 years	Women	Polling area - 7. Kirkebjerg	45	48	56	71	73	72
Denmark	85-89 years	Women	Polling area - 7. Vanløse	175	194	189	189	209	202
Denmark	85-89 years	Women	Polling area - 8. Valby	173	173	159	151	156	177
Denmark	85-89 years	Women	Polling area - 8. Nord	165	159	172	174	179	171
Denmark	85-89 years	Women	Polling area - 8. Syd	56	58	52	58	59	69
Denmark	85-89 years	Women	Polling area - 8. Vest	125	114	115	118	131	128
Denmark	85-89 years	Women	Polling area - 8. Sydøst	70	78	75	66	82	88
Denmark	85-89 years	Women	Polling area - 8. Midt	134	135	149	142	139	142
Denmark	85-89 years	Women	Polling area - 9. Vesterbro	77	68	71	56	50	50
Denmark	85-89 years	Women	Polling area - 9. Nord	64	65	70	59	56	53
Denmark	85-89 years	Women	Polling area - 9. Syd	91	100	96	116	139	148
Denmark	85-89 years	Women	Polling area - 9. Øst	60	59	59	55	47	47
Denmark	85-89 years	Women	Polling area - 9. Vest	71	58	63	59	59	54
Denmark	85-89 years	Women	Polling area - 9. Midt	63	58	56	56	56	56
Denmark	85-89 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Denmark	90-94 years	Men	Copenhagen total	500	514	523	536	560	528
Denmark	90-94 years	Men	District - Indre By	30	37	32	37	26	20
Denmark	90-94 years	Men	District - Østerbro	73	72	82	83	83	82
Denmark	90-94 years	Men	District - Nørrebro	81	63	70	69	83	74
Denmark	90-94 years	Men	District - Vesterbro/Kongens Enghave	34	43	48	48	44	45
Denmark	90-94 years	Men	District - Valby	57	62	64	56	63	54
Denmark	90-94 years	Men	District - Vanløse	50	43	39	47	59	54
Denmark	90-94 years	Men	District - Brønshøj-Husum	41	43	41	50	56	57
Denmark	90-94 years	Men	District - Bispebjerg	52	61	65	62	59	64
Denmark	90-94 years	Men	District - Amager Øst	26	38	38	39	48	45
Denmark	90-94 years	Men	District - Amager Vest	55	51	43	45	39	33
Denmark	90-94 years	Men	District - Unlocated	1	1	1	0	0	0
Denmark	90-94 years	Men	Polling area - 1. Østerbro	12	11	11	10	15	17
Denmark	90-94 years	Men	Polling area - 1. Øst	1	4	4	2	3	3
Denmark	90-94 years	Men	Polling area - 1. Nord	12	15	11	17	11	11
Denmark	90-94 years	Men	Polling area - 1. Syd	9	8	7	10	8	7
Denmark	90-94 years	Men	Polling area - 1. Vest	24	19	26	23	24	27
Denmark	90-94 years	Men	Polling area - 1. Nordvest	15	15	23	21	22	17
Denmark	90-94 years	Men	Polling area - 2. Sundbyvester	23	18	17	19	13	13
Denmark	90-94 years	Men	Polling area - 2. Nord	23	20	13	16	15	11
Denmark	90-94 years	Men	Polling area - 2. Syd	0	0	0	0	0	1
Denmark	90-94 years	Men	Polling area - 2. Øst	6	5	3	4	4	2
Denmark	90-94 years	Men	Polling area - 2. Vest	3	8	10	6	7	6
Denmark	90-94 years	Men	Polling area - 3. Indre By	12	10	9	7	4	5
Denmark	90-94 years	Men	Polling area - 3. Nord	4	9	11	12	9	5
Denmark	90-94 years	Men	Polling area - 3. Syd	4	5	3	5	2	3
Denmark	90-94 years	Men	Polling area - 3. Øst	11	14	10	13	11	7
Denmark	90-94 years	Men	Polling area - 4. Sundbyøster	6	8	9	5	7	8
Denmark	90-94 years	Men	Polling area - 4. Nord	12	15	14	15	15	12
Denmark	90-94 years	Men	Polling area - 4. Syd	3	5	8	11	13	14
Denmark	90-94 years	Men	Polling area - 4. Øst	5	10	7	8	13	11
Denmark	90-94 years	Men	Polling area - 5. Nørrebro	18	12	21	19	23	18
Denmark	90-94 years	Men	Polling area - 5. Nord	8	4	6	9	12	14
Denmark	90-94 years	Men	Polling area - 5. Nørrebrohallen	7	6	4	4	8	6
Denmark	90-94 years	Men	Polling area - 5. Syd	10	8	3	5	5	4
Denmark	90-94 years	Men	Polling area - 5. Øst	18	16	17	15	16	15
Denmark	90-94 years	Men	Polling area - 5. Vest	10	7	8	7	8	5
Denmark	90-94 years	Men	Polling area - 5. Nordvest	10	10	11	10	11	12
Denmark	90-94 years	Men	Polling area - 6. Bispebjerg	5	7	5	3	2	7
Denmark	90-94 years	Men	Polling area - 6. Vest	10	7	8	8	9	9
Denmark	90-94 years	Men	Polling area - 6. Nord	20	22	27	27	25	23
Denmark	90-94 years	Men	Polling area - 6. Øst	4	7	9	11	9	6
Denmark	90-94 years	Men	Polling area - 6. Syd	13	18	16	13	14	19
Denmark	90-94 years	Men	Polling area - 7. Brønshøj	10	8	10	11	10	7
Denmark	90-94 years	Men	Polling area - 7. Nord	1	1	0	1	1	0
Denmark	90-94 years	Men	Polling area - 7. Syd	14	14	12	17	18	20
Denmark	90-94 years	Men	Polling area - 7. Øst	13	15	16	23	22	22
Denmark	90-94 years	Men	Polling area - 7. Vest	17	13	8	13	20	24
Denmark	90-94 years	Men	Polling area - 7. Nordvest	6	9	13	11	11	9
Denmark	90-94 years	Men	Polling area - 7. Katrinedal	9	9	8	6	10	13
Denmark	90-94 years	Men	Polling area - 7. Kirkebjerg	5	3	3	4	7	4
Denmark	90-94 years	Men	Polling area - 7. Vanløse	16	14	10	11	16	12
Denmark	90-94 years	Men	Polling area - 8. Valby	12	14	17	18	16	12
Denmark	90-94 years	Men	Polling area - 8. Nord	16	16	12	9	12	12
Denmark	90-94 years	Men	Polling area - 8. Syd	5	4	8	5	6	5
Denmark	90-94 years	Men	Polling area - 8. Vest	9	12	10	11	11	12
Denmark	90-94 years	Men	Polling area - 8. Sydøst	3	5	3	5	6	5
Denmark	90-94 years	Men	Polling area - 8. Midt	12	11	14	8	12	8
Denmark	90-94 years	Men	Polling area - 9. Vesterbro	6	9	11	12	9	8
Denmark	90-94 years	Men	Polling area - 9. Nord	2	9	9	11	10	9
Denmark	90-94 years	Men	Polling area - 9. Syd	8	7	9	7	7	10
Denmark	90-94 years	Men	Polling area - 9. Øst	4	5	5	4	3	3
Denmark	90-94 years	Men	Polling area - 9. Vest	8	10	10	8	9	7
Denmark	90-94 years	Men	Polling area - 9. Midt	6	3	4	6	6	8
Denmark	90-94 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0
Denmark	90-94 years	Women	Copenhagen total	2304	2429	2491	2496	2526	2526
Denmark	90-94 years	Women	District - Indre By	151	162	157	168	169	139
Denmark	90-94 years	Women	District - Østerbro	379	405	409	424	419	423
Denmark	90-94 years	Women	District - Nørrebro	372	365	354	327	300	327
Denmark	90-94 years	Women	District - Vesterbro/Kongens Enghave	131	151	168	159	136	139
Denmark	90-94 years	Women	District - Valby	258	278	279	264	290	303
Denmark	90-94 years	Women	District - Vanløse	167	185	189	192	216	205
Denmark	90-94 years	Women	District - Brønshøj-Husum	209	227	238	241	245	225
Denmark	90-94 years	Women	District - Bispebjerg	252	256	294	297	311	311
Denmark	90-94 years	Women	District - Amager Øst	160	162	161	172	160	165
Denmark	90-94 years	Women	District - Amager Vest	221	238	242	252	279	288
Denmark	90-94 years	Women	District - Unlocated	4	0	0	0	1	1
Denmark	90-94 years	Women	Polling area - 1. Østerbro	40	44	41	46	46	45
Denmark	90-94 years	Women	Polling area - 1. Øst	14	14	19	16	21	19
Denmark	90-94 years	Women	Polling area - 1. Nord	76	75	81	86	88	87
Denmark	90-94 years	Women	Polling area - 1. Syd	46	46	48	55	39	40
Denmark	90-94 years	Women	Polling area - 1. Vest	121	136	128	125	128	136
Denmark	90-94 years	Women	Polling area - 1. Nordvest	82	90	92	96	97	96
Denmark	90-94 years	Women	Polling area - 2. Sundbyvester	113	118	117	119	122	132
Denmark	90-94 years	Women	Polling area - 2. Nord	66	80	80	82	95	89
Denmark	90-94 years	Women	Polling area - 2. Syd	1	1	1	0	1	1
Denmark	90-94 years	Women	Polling area - 2. Øst	19	15	18	16	24	22
Denmark	90-94 years	Women	Polling area - 2. Vest	22	24	26	35	37	44
Denmark	90-94 years	Women	Polling area - 3. Indre By	47	43	30	35	33	22
Denmark	90-94 years	Women	Polling area - 3. Nord	40	43	41	38	32	27
Denmark	90-94 years	Women	Polling area - 3. Syd	18	20	20	20	31	27
Denmark	90-94 years	Women	Polling area - 3. Øst	50	56	66	75	74	64
Denmark	90-94 years	Women	Polling area - 4. Sundbyøster	34	35	32	34	36	37
Denmark	90-94 years	Women	Polling area - 4. Nord	56	62	63	69	61	56
Denmark	90-94 years	Women	Polling area - 4. Syd	42	42	43	36	28	34
Denmark	90-94 years	Women	Polling area - 4. Øst	28	23	23	33	35	38
Denmark	90-94 years	Women	Polling area - 5. Nørrebro	116	88	78	67	62	80
Denmark	90-94 years	Women	Polling area - 5. Nord	53	54	62	68	52	54
Denmark	90-94 years	Women	Polling area - 5. Nørrebrohallen	21	25	21	19	20	20
Denmark	90-94 years	Women	Polling area - 5. Syd	38	50	56	43	43	43
Denmark	90-94 years	Women	Polling area - 5. Øst	71	80	77	70	71	67
Denmark	90-94 years	Women	Polling area - 5. Vest	33	27	22	19	18	18
Denmark	90-94 years	Women	Polling area - 5. Nordvest	40	41	38	41	34	45
Denmark	90-94 years	Women	Polling area - 6. Bispebjerg	47	55	65	61	63	56
Denmark	90-94 years	Women	Polling area - 6. Vest	39	40	50	45	46	49
Denmark	90-94 years	Women	Polling area - 6. Nord	87	85	88	98	111	112
Denmark	90-94 years	Women	Polling area - 6. Øst	28	28	35	41	39	44
Denmark	90-94 years	Women	Polling area - 6. Syd	51	48	56	52	52	50
Denmark	90-94 years	Women	Polling area - 7. Brønshøj	30	35	34	37	37	29
Denmark	90-94 years	Women	Polling area - 7. Nord	12	16	16	11	11	10
Denmark	90-94 years	Women	Polling area - 7. Syd	38	49	42	35	49	47
Denmark	90-94 years	Women	Polling area - 7. Øst	46	53	58	57	52	54
Denmark	90-94 years	Women	Polling area - 7. Vest	100	105	115	121	123	113
Denmark	90-94 years	Women	Polling area - 7. Nordvest	35	37	41	40	44	38
Denmark	90-94 years	Women	Polling area - 7. Katrinedal	42	48	46	48	57	52
Denmark	90-94 years	Women	Polling area - 7. Kirkebjerg	20	20	19	21	20	18
Denmark	90-94 years	Women	Polling area - 7. Vanløse	53	49	56	63	68	69
Denmark	90-94 years	Women	Polling area - 8. Valby	45	57	64	54	68	66
Denmark	90-94 years	Women	Polling area - 8. Nord	50	45	46	48	56	64
Denmark	90-94 years	Women	Polling area - 8. Syd	25	33	34	28	31	28
Denmark	90-94 years	Women	Polling area - 8. Vest	52	56	53	55	46	58
Denmark	90-94 years	Women	Polling area - 8. Sydøst	31	28	27	27	30	33
Denmark	90-94 years	Women	Polling area - 8. Midt	55	59	55	52	59	54
Denmark	90-94 years	Women	Polling area - 9. Vesterbro	20	29	26	23	22	24
Denmark	90-94 years	Women	Polling area - 9. Nord	20	23	27	23	24	19
Denmark	90-94 years	Women	Polling area - 9. Syd	32	29	41	38	26	30
Denmark	90-94 years	Women	Polling area - 9. Øst	21	23	25	26	25	29
Denmark	90-94 years	Women	Polling area - 9. Vest	28	37	36	38	25	18
Denmark	90-94 years	Women	Polling area - 9. Midt	10	10	13	11	14	19
Denmark	90-94 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Denmark	95+years	Men	Copenhagen total	85	97	91	83	87	84
Denmark	95+years	Men	District - Indre By	5	3	4	4	3	4
Denmark	95+years	Men	District - Østerbro	14	15	13	13	13	11
Denmark	95+years	Men	District - Nørrebro	14	10	10	14	14	13
Denmark	95+years	Men	District - Vesterbro/Kongens Enghave	3	2	3	3	4	4
Denmark	95+years	Men	District - Valby	10	15	17	17	18	15
Denmark	95+years	Men	District - Vanløse	6	6	8	8	8	8
Denmark	95+years	Men	District - Brønshøj-Husum	9	12	4	4	4	6
Denmark	95+years	Men	District - Bispebjerg	6	10	9	7	10	12
Denmark	95+years	Men	District - Amager Øst	7	10	6	4	3	1
Denmark	95+years	Men	District - Amager Vest	11	14	17	8	9	9
Denmark	95+years	Men	District - Unlocated	0	0	0	1	1	1
Denmark	95+years	Men	Polling area - 1. Østerbro	3	1	2	1	2	1
Denmark	95+years	Men	Polling area - 1. Øst	1	1	0	1	1	1
Denmark	95+years	Men	Polling area - 1. Nord	2	2	3	3	4	4
Denmark	95+years	Men	Polling area - 1. Syd	2	1	1	2	1	1
Denmark	95+years	Men	Polling area - 1. Vest	4	7	5	4	4	3
Denmark	95+years	Men	Polling area - 1. Nordvest	2	3	2	2	1	1
Denmark	95+years	Men	Polling area - 2. Sundbyvester	7	8	5	2	3	4
Denmark	95+years	Men	Polling area - 2. Nord	4	4	9	6	6	5
Denmark	95+years	Men	Polling area - 2. Syd	0	0	0	0	0	0
Denmark	95+years	Men	Polling area - 2. Øst	0	2	3	0	0	0
Denmark	95+years	Men	Polling area - 2. Vest	0	0	0	0	0	0
Denmark	95+years	Men	Polling area - 3. Indre By	1	0	0	1	2	2
Denmark	95+years	Men	Polling area - 3. Nord	2	1	1	2	1	1
Denmark	95+years	Men	Polling area - 3. Syd	0	0	1	1	0	0
Denmark	95+years	Men	Polling area - 3. Øst	2	2	2	1	1	2
Denmark	95+years	Men	Polling area - 4. Sundbyøster	1	2	2	1	1	0
Denmark	95+years	Men	Polling area - 4. Nord	3	5	2	1	1	0
Denmark	95+years	Men	Polling area - 4. Syd	1	1	1	1	1	1
Denmark	95+years	Men	Polling area - 4. Øst	2	2	1	1	0	0
Denmark	95+years	Men	Polling area - 5. Nørrebro	5	2	1	2	5	1
Denmark	95+years	Men	Polling area - 5. Nord	1	0	1	1	1	1
Denmark	95+years	Men	Polling area - 5. Nørrebrohallen	0	0	1	0	0	2
Denmark	95+years	Men	Polling area - 5. Syd	3	3	3	4	4	1
Denmark	95+years	Men	Polling area - 5. Øst	2	2	1	6	3	6
Denmark	95+years	Men	Polling area - 5. Vest	1	2	2	1	0	1
Denmark	95+years	Men	Polling area - 5. Nordvest	2	1	1	0	1	1
Denmark	95+years	Men	Polling area - 6. Bispebjerg	1	1	1	1	1	0
Denmark	95+years	Men	Polling area - 6. Vest	0	1	1	1	2	3
Denmark	95+years	Men	Polling area - 6. Nord	4	6	5	2	3	5
Denmark	95+years	Men	Polling area - 6. Øst	0	1	1	1	2	2
Denmark	95+years	Men	Polling area - 6. Syd	1	1	1	2	2	2
Denmark	95+years	Men	Polling area - 7. Brønshøj	1	3	2	2	1	2
Denmark	95+years	Men	Polling area - 7. Nord	0	0	0	0	0	0
Denmark	95+years	Men	Polling area - 7. Syd	1	1	2	1	4	3
Denmark	95+years	Men	Polling area - 7. Øst	2	2	1	0	1	2
Denmark	95+years	Men	Polling area - 7. Vest	5	8	2	3	2	2
Denmark	95+years	Men	Polling area - 7. Nordvest	1	0	0	0	0	1
Denmark	95+years	Men	Polling area - 7. Katrinedal	3	1	2	2	2	1
Denmark	95+years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0
Denmark	95+years	Men	Polling area - 7. Vanløse	2	3	3	4	2	3
Denmark	95+years	Men	Polling area - 8. Valby	1	2	2	2	3	2
Denmark	95+years	Men	Polling area - 8. Nord	1	1	3	4	5	2
Denmark	95+years	Men	Polling area - 8. Syd	0	1	0	2	2	3
Denmark	95+years	Men	Polling area - 8. Vest	6	6	8	4	4	4
Denmark	95+years	Men	Polling area - 8. Sydøst	1	2	0	0	0	1
Denmark	95+years	Men	Polling area - 8. Midt	1	3	4	5	4	3
Denmark	95+years	Men	Polling area - 9. Vesterbro	0	0	1	2	1	0
Denmark	95+years	Men	Polling area - 9. Nord	0	0	0	0	0	0
Denmark	95+years	Men	Polling area - 9. Syd	1	1	1	0	0	0
Denmark	95+years	Men	Polling area - 9. Øst	0	0	0	0	2	1
Denmark	95+years	Men	Polling area - 9. Vest	0	0	0	0	0	1
Denmark	95+years	Men	Polling area - 9. Midt	2	1	1	1	1	2
Denmark	95+years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0
Denmark	95+years	Women	Copenhagen total	468	501	539	515	571	546
Denmark	95+years	Women	District - Indre By	24	31	32	29	40	45
Denmark	95+years	Women	District - Østerbro	88	93	105	97	100	94
Denmark	95+years	Women	District - Nørrebro	102	104	88	84	86	72
Denmark	95+years	Women	District - Vesterbro/Kongens Enghave	19	25	29	26	25	22
Denmark	95+years	Women	District - Valby	61	65	61	58	74	78
Denmark	95+years	Women	District - Vanløse	23	25	28	32	36	37
Denmark	95+years	Women	District - Brønshøj-Husum	49	48	56	55	67	62
Denmark	95+years	Women	District - Bispebjerg	34	39	48	43	51	47
Denmark	95+years	Women	District - Amager Øst	23	19	29	31	36	26
Denmark	95+years	Women	District - Amager Vest	45	52	63	60	56	63
Denmark	95+years	Women	District - Unlocated	0	0	0	0	0	0
Denmark	95+years	Women	Polling area - 1. Østerbro	10	9	8	6	7	9
Denmark	95+years	Women	Polling area - 1. Øst	1	1	2	1	0	0
Denmark	95+years	Women	Polling area - 1. Nord	17	15	17	18	28	24
Denmark	95+years	Women	Polling area - 1. Syd	7	7	8	8	10	9
Denmark	95+years	Women	Polling area - 1. Vest	31	32	39	37	33	28
Denmark	95+years	Women	Polling area - 1. Nordvest	22	29	31	27	22	24
Denmark	95+years	Women	Polling area - 2. Sundbyvester	22	30	39	36	35	35
Denmark	95+years	Women	Polling area - 2. Nord	14	13	14	13	9	16
Denmark	95+years	Women	Polling area - 2. Syd	0	0	0	1	0	0
Denmark	95+years	Women	Polling area - 2. Øst	6	6	6	6	7	8
Denmark	95+years	Women	Polling area - 2. Vest	3	3	4	4	5	4
Denmark	95+years	Women	Polling area - 3. Indre By	4	6	6	5	7	5
Denmark	95+years	Women	Polling area - 3. Nord	8	9	13	11	13	13
Denmark	95+years	Women	Polling area - 3. Syd	2	6	4	3	4	4
Denmark	95+years	Women	Polling area - 3. Øst	10	10	9	10	16	23
Denmark	95+years	Women	Polling area - 4. Sundbyøster	6	5	5	5	4	4
Denmark	95+years	Women	Polling area - 4. Nord	7	4	11	10	12	11
Denmark	95+years	Women	Polling area - 4. Syd	4	5	9	9	12	5
Denmark	95+years	Women	Polling area - 4. Øst	6	5	4	7	8	6
Denmark	95+years	Women	Polling area - 5. Nørrebro	44	38	29	29	22	13
Denmark	95+years	Women	Polling area - 5. Nord	15	15	10	11	15	9
Denmark	95+years	Women	Polling area - 5. Nørrebrohallen	3	3	5	4	3	2
Denmark	95+years	Women	Polling area - 5. Syd	7	12	10	12	13	12
Denmark	95+years	Women	Polling area - 5. Øst	16	16	16	18	22	26
Denmark	95+years	Women	Polling area - 5. Vest	8	11	8	4	3	4
Denmark	95+years	Women	Polling area - 5. Nordvest	9	9	10	6	8	6
Denmark	95+years	Women	Polling area - 6. Bispebjerg	1	1	6	10	10	11
Denmark	95+years	Women	Polling area - 6. Vest	4	7	7	3	6	5
Denmark	95+years	Women	Polling area - 6. Nord	22	24	26	24	27	20
Denmark	95+years	Women	Polling area - 6. Øst	2	3	4	0	3	4
Denmark	95+years	Women	Polling area - 6. Syd	5	4	5	6	5	7
Denmark	95+years	Women	Polling area - 7. Brønshøj	5	6	5	3	9	9
Denmark	95+years	Women	Polling area - 7. Nord	3	1	1	1	4	4
Denmark	95+years	Women	Polling area - 7. Syd	2	3	5	7	7	7
Denmark	95+years	Women	Polling area - 7. Øst	7	10	12	9	15	16
Denmark	95+years	Women	Polling area - 7. Vest	22	21	27	31	33	31
Denmark	95+years	Women	Polling area - 7. Nordvest	16	14	16	14	12	9
Denmark	95+years	Women	Polling area - 7. Katrinedal	9	8	8	9	8	9
Denmark	95+years	Women	Polling area - 7. Kirkebjerg	2	2	1	5	8	3
Denmark	95+years	Women	Polling area - 7. Vanløse	6	8	9	8	7	11
Denmark	95+years	Women	Polling area - 8. Valby	6	11	8	7	10	12
Denmark	95+years	Women	Polling area - 8. Nord	11	12	13	12	11	9
Denmark	95+years	Women	Polling area - 8. Syd	2	3	4	7	9	10
Denmark	95+years	Women	Polling area - 8. Vest	12	10	11	14	17	18
Denmark	95+years	Women	Polling area - 8. Sydøst	11	13	10	5	5	8
Denmark	95+years	Women	Polling area - 8. Midt	19	16	15	13	22	21
Denmark	95+years	Women	Polling area - 9. Vesterbro	4	2	7	6	5	4
Denmark	95+years	Women	Polling area - 9. Nord	4	8	6	7	2	3
Denmark	95+years	Women	Polling area - 9. Syd	3	9	7	6	5	6
Denmark	95+years	Women	Polling area - 9. Øst	4	1	2	1	6	2
Denmark	95+years	Women	Polling area - 9. Vest	3	4	5	5	4	6
Denmark	95+years	Women	Polling area - 9. Midt	1	1	2	1	3	1
Denmark	95+years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	0-4 years	Men	Copenhagen total	401	410	405	414	442	458
Western countries	0-4 years	Men	District - Indre By	53	57	58	48	41	40
Western countries	0-4 years	Men	District - Østerbro	40	36	28	37	42	52
Western countries	0-4 years	Men	District - Nørrebro	82	90	105	93	90	88
Western countries	0-4 years	Men	District - Vesterbro/Kongens Enghave	66	60	67	72	80	78
Western countries	0-4 years	Men	District - Valby	18	20	17	16	18	23
Western countries	0-4 years	Men	District - Vanløse	13	16	12	14	10	13
Western countries	0-4 years	Men	District - Brønshøj-Husum	30	26	23	24	30	28
Western countries	0-4 years	Men	District - Bispebjerg	25	31	20	22	27	27
Western countries	0-4 years	Men	District - Amager Øst	42	44	47	53	56	57
Western countries	0-4 years	Men	District - Amager Vest	27	23	21	31	40	41
Western countries	0-4 years	Men	District - Unlocated	5	7	7	4	8	11
Western countries	0-4 years	Men	Polling area - 1. Østerbro	7	7	3	4	5	10
Western countries	0-4 years	Men	Polling area - 1. Øst	6	3	3	4	1	3
Western countries	0-4 years	Men	Polling area - 1. Nord	8	10	2	1	4	4
Western countries	0-4 years	Men	Polling area - 1. Syd	6	8	10	15	15	19
Western countries	0-4 years	Men	Polling area - 1. Vest	6	3	3	6	5	7
Western countries	0-4 years	Men	Polling area - 1. Nordvest	7	5	7	7	12	9
Western countries	0-4 years	Men	Polling area - 2. Sundbyvester	5	4	5	10	8	11
Western countries	0-4 years	Men	Polling area - 2. Nord	13	10	6	10	20	18
Western countries	0-4 years	Men	Polling area - 2. Syd	0	1	1	0	1	1
Western countries	0-4 years	Men	Polling area - 2. Øst	4	4	3	4	5	5
Western countries	0-4 years	Men	Polling area - 2. Vest	5	4	6	7	6	6
Western countries	0-4 years	Men	Polling area - 3. Indre By	19	20	21	12	13	17
Western countries	0-4 years	Men	Polling area - 3. Nord	2	3	4	4	5	8
Western countries	0-4 years	Men	Polling area - 3. Syd	13	16	17	14	11	14
Western countries	0-4 years	Men	Polling area - 3. Øst	24	25	23	22	20	12
Western countries	0-4 years	Men	Polling area - 4. Sundbyøster	6	5	9	12	12	11
Western countries	0-4 years	Men	Polling area - 4. Nord	23	23	24	25	27	27
Western countries	0-4 years	Men	Polling area - 4. Syd	9	10	8	11	10	14
Western countries	0-4 years	Men	Polling area - 4. Øst	4	6	6	5	7	5
Western countries	0-4 years	Men	Polling area - 5. Nørrebro	4	7	7	14	13	16
Western countries	0-4 years	Men	Polling area - 5. Nord	12	13	16	14	14	9
Western countries	0-4 years	Men	Polling area - 5. Nørrebrohallen	18	24	32	26	27	29
Western countries	0-4 years	Men	Polling area - 5. Syd	12	11	12	9	7	7
Western countries	0-4 years	Men	Polling area - 5. Øst	6	8	9	9	6	10
Western countries	0-4 years	Men	Polling area - 5. Vest	16	16	13	8	11	8
Western countries	0-4 years	Men	Polling area - 5. Nordvest	14	11	16	13	12	9
Western countries	0-4 years	Men	Polling area - 6. Bispebjerg	5	8	6	3	3	3
Western countries	0-4 years	Men	Polling area - 6. Vest	3	5	3	2	5	3
Western countries	0-4 years	Men	Polling area - 6. Nord	3	3	4	5	6	5
Western countries	0-4 years	Men	Polling area - 6. Øst	4	4	2	0	1	2
Western countries	0-4 years	Men	Polling area - 6. Syd	10	11	5	12	12	14
Western countries	0-4 years	Men	Polling area - 7. Brønshøj	2	3	2	2	5	5
Western countries	0-4 years	Men	Polling area - 7. Nord	11	11	11	12	10	9
Western countries	0-4 years	Men	Polling area - 7. Syd	1	5	3	4	1	3
Western countries	0-4 years	Men	Polling area - 7. Øst	6	4	6	7	6	7
Western countries	0-4 years	Men	Polling area - 7. Vest	5	4	1	1	6	6
Western countries	0-4 years	Men	Polling area - 7. Nordvest	8	6	4	4	5	5
Western countries	0-4 years	Men	Polling area - 7. Katrinedal	2	1	0	0	1	1
Western countries	0-4 years	Men	Polling area - 7. Kirkebjerg	5	3	6	3	2	3
Western countries	0-4 years	Men	Polling area - 7. Vanløse	3	5	2	5	4	2
Western countries	0-4 years	Men	Polling area - 8. Valby	4	1	3	4	4	7
Western countries	0-4 years	Men	Polling area - 8. Nord	4	5	3	1	4	3
Western countries	0-4 years	Men	Polling area - 8. Syd	1	2	2	2	3	4
Western countries	0-4 years	Men	Polling area - 8. Vest	4	6	3	3	2	3
Western countries	0-4 years	Men	Polling area - 8. Sydøst	2	4	2	3	3	5
Western countries	0-4 years	Men	Polling area - 8. Midt	3	2	4	3	2	1
Western countries	0-4 years	Men	Polling area - 9. Vesterbro	8	10	12	10	14	15
Western countries	0-4 years	Men	Polling area - 9. Nord	14	15	16	24	27	26
Western countries	0-4 years	Men	Polling area - 9. Syd	12	15	18	16	13	8
Western countries	0-4 years	Men	Polling area - 9. Øst	17	9	12	13	14	12
Western countries	0-4 years	Men	Polling area - 9. Vest	9	8	7	6	7	13
Western countries	0-4 years	Men	Polling area - 9. Midt	6	3	2	3	5	4
Western countries	0-4 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	0-4 years	Women	Copenhagen total	357	387	418	434	442	445
Western countries	0-4 years	Women	District - Indre By	35	32	38	45	46	39
Western countries	0-4 years	Women	District - Østerbro	30	42	39	43	46	44
Western countries	0-4 years	Women	District - Nørrebro	91	89	97	94	96	87
Western countries	0-4 years	Women	District - Vesterbro/Kongens Enghave	65	67	75	82	81	78
